YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2015,16,ATL,CAR,20,13
2015,16,BUF,DAL,16,6
2015,16,DET,SF,32,17
2015,16,TEN,HOU,6,34
2015,16,KC,CLE,17,13
2015,16,MIA,IND,12,18
2015,16,NYJ,NE,26,20
2015,16,TB,CHI,21,26
2015,16,BAL,PIT,20,17
2015,16,NO,JAC,38,27
2015,16,ARI,GB,38,8
2015,16,SEA,STL,17,23
2015,16,MIN,NYG,49,17
2015,16,DEN,CIN,20,17
2015,17,ATL,NO,17,20
2015,17,BUF,NYJ,22,17
2015,17,CHI,DET,20,24
2015,17,CIN,BAL,24,16
2015,17,CLE,PIT,12,28
2015,17,DAL,WAS,23,34
2015,17,IND,TEN,30,24
2015,17,MIA,NE,20,10
2015,17,NYG,PHI,30,35
2015,17,HOU,JAC,30,6
2015,17,DEN,SD,27,20
2015,17,KC,OAK,23,17
2015,17,ARI,SEA,6,36
2015,17,SF,STL,19,16
2015,17,CAR,TB,38,10
2015,17,GB,MIN,13,20
