YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2011,6,OAK,CLE,24,17
2011,6,BAL,HOU,29,14
2011,6,NE,DAL,20,16
2011,6,TB,NO,26,20
2011,6,CHI,MIN,39,10
2011,6,NYJ,MIA,24,6
2011,7,CLE,SEA,6,3
2011,7,DET,ATL,16,23
2011,7,TEN,HOU,7,41
2011,7,MIA,DEN,15,18
2011,7,NYJ,SD,27,21
2011,7,TB,CHI,18,24
2011,7,CAR,WAS,33,20
2011,7,OAK,KC,0,28
2011,7,ARI,PIT,20,32
2011,7,DAL,STL,34,7
2011,7,MIN,GB,27,33
2011,7,NO,IND,62,7
2011,7,JAC,BAL,12,7
2011,8,TEN,IND,27,10
2011,8,STL,NO,31,21
2011,8,NYG,MIA,20,17
2011,8,CAR,MIN,21,24
2011,8,BAL,ARI,30,27
2011,8,HOU,JAC,24,14
2011,8,BUF,WAS,23,0
2011,8,DEN,DET,10,45
2011,8,PIT,NE,25,17
2011,8,SF,CLE,20,10
2011,8,SEA,CIN,12,34
2011,8,PHI,DAL,34,7
2011,8,KC,SD,23,20
2011,9,BUF,NYJ,11,27
2011,9,DAL,SEA,23,13
2011,9,IND,ATL,7,31
2011,9,KC,MIA,3,31
2011,9,NO,TB,27,16
2011,9,WAS,SF,11,19
2011,9,HOU,CLE,30,12
2011,9,TEN,CIN,17,24
2011,9,OAK,DEN,24,38
2011,9,NE,NYG,20,24
2011,9,ARI,STL,19,13
2011,9,SD,GB,38,45
2011,9,PIT,BAL,20,23
2011,9,PHI,CHI,24,30
2011,10,SD,OAK,17,24
2011,10,ATL,NO,23,26
2011,10,CIN,PIT,17,24
2011,10,CLE,STL,12,13
2011,10,DAL,BUF,44,7
2011,10,IND,JAC,3,17
2011,10,KC,DEN,10,17
2011,10,MIA,WAS,20,9
2011,10,PHI,ARI,17,21
2011,10,TB,HOU,9,37
2011,10,CAR,TEN,3,30
2011,10,SEA,BAL,22,17
2011,10,CHI,DET,37,13
2011,10,SF,NYG,27,20
2011,10,NYJ,NE,16,37
2011,10,GB,MIN,45,7
2011,11,DEN,NYJ,17,13
2011,11,CLE,JAC,14,10
2011,11,DET,CAR,49,35
2011,11,GB,TB,35,26
2011,11,MIA,BUF,35,8
2011,11,MIN,OAK,21,27
2011,11,WAS,DAL,24,27
2011,11,BAL,CIN,31,24
2011,11,STL,SEA,7,24
2011,11,SF,ARI,23,7
2011,11,ATL,TEN,23,17
2011,11,CHI,SD,31,20
2011,11,NYG,PHI,10,17
2011,11,NE,KC,34,3
2011,12,DET,GB,15,27
2011,12,DAL,MIA,20,19
2011,12,BAL,SF,16,6
2011,12,ATL,MIN,24,14
2011,12,CIN,CLE,23,20
2011,12,TEN,TB,23,17
2011,12,IND,CAR,19,27
2011,12,STL,ARI,20,23
2011,12,NYJ,BUF,28,24
2011,12,JAC,HOU,13,20
2011,12,OAK,CHI,25,20
2011,12,SEA,WAS,17,23
2011,12,PHI,NE,20,38
2011,12,SD,DEN,13,16
2011,12,KC,PIT,9,13
2011,12,NO,NYG,49,24
2011,13,SEA,PHI,31,14
2011,13,BUF,TEN,17,23
2011,13,CHI,KC,3,10
2011,13,MIA,OAK,34,14
2011,13,MIN,DEN,32,35
2011,13,NE,IND,31,24
2011,13,PIT,CIN,35,7
2011,13,TB,CAR,19,38
2011,13,WAS,NYJ,19,34
2011,13,HOU,ATL,17,10
2011,13,CLE,BAL,10,24
2011,13,NYG,GB,35,38
2011,13,ARI,DAL,19,13
2011,13,SF,STL,26,0
2011,13,NO,DET,31,17
2011,13,JAC,SD,14,38
2011,14,PIT,CLE,14,3
2011,14,CIN,HOU,19,20
2011,14,DET,MIN,34,28
2011,14,TEN,NO,17,22
2011,14,MIA,PHI,10,26
2011,14,NYJ,KC,37,10
2011,14,WAS,NE,27,34
2011,14,CAR,ATL,23,31
2011,14,JAC,TB,41,14
2011,14,BAL,IND,24,10
2011,14,DEN,CHI,13,10
2011,14,ARI,SF,21,19
2011,14,GB,OAK,46,16
2011,14,SD,BUF,37,10
2011,14,DAL,NYG,34,37
2011,14,SEA,STL,30,13
2011,15,ATL,JAC,41,14
2011,15,TB,DAL,15,31
2011,15,BUF,MIA,23,30
2011,15,CHI,SEA,14,38
2011,15,IND,TEN,27,13
2011,15,KC,GB,19,14
2011,15,STL,CIN,13,20
2011,15,MIN,NO,20,42
2011,15,NYG,WAS,10,23
2011,15,HOU,CAR,13,28
2011,15,OAK,DET,27,28
2011,15,DEN,NE,23,41
2011,15,PHI,NYJ,45,19
2011,15,ARI,CLE,20,17
2011,15,SD,BAL,34,14
2011,15,SF,PIT,20,3
2011,16,IND,HOU,19,16
2011,16,BUF,DEN,40,14
2011,16,CIN,ARI,23,16
2011,16,TEN,JAC,23,17
2011,16,KC,OAK,13,16
2011,16,NE,MIA,27,24
2011,16,NYJ,NYG,14,29
2011,16,PIT,STL,27,0
2011,16,WAS,MIN,26,33
2011,16,CAR,TB,48,16
2011,16,BAL,CLE,20,14
2011,16,DET,SD,38,10
2011,16,DAL,PHI,7,20
2011,16,SEA,SF,17,19
2011,16,GB,CHI,35,21
2011,16,NO,ATL,45,16
2011,17,GB,DET,45,41
2011,17,STL,SF,27,34
2011,17,MIA,NYJ,19,17
2011,17,MIN,CHI,13,17
2011,17,NE,BUF,49,21
2011,17,NO,CAR,45,17
2011,17,PHI,WAS,34,10
2011,17,JAC,IND,19,13
2011,17,HOU,TEN,22,23
2011,17,ATL,TB,45,24
2011,17,CIN,BAL,16,24
2011,17,CLE,PIT,9,13
2011,17,DEN,KC,3,7
2011,17,OAK,SD,26,38
2011,17,ARI,SEA,23,20
2011,17,NYG,DAL,31,14
