YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2016,9,TB,ATL,28,43
2016,9,CLE,DAL,10,35
2016,9,KC,JAC,19,14
2016,9,MIA,NYJ,27,23
2016,9,MIN,DET,16,22
2016,9,NYG,PHI,28,23
2016,9,BAL,PIT,21,14
2016,9,LAR,CAR,10,13
2016,9,SF,NO,23,41
2016,9,GB,IND,26,31
2016,9,LAC,TEN,43,35
2016,9,OAK,DEN,30,20
2016,9,SEA,BUF,31,25
2016,10,BAL,CLE,28,7
2016,10,TEN,GB,47,25
2016,10,NO,DEN,23,25
2016,10,NYJ,LAR,6,9
2016,10,PHI,ATL,24,15
2016,10,TB,CHI,36,10
2016,10,WAS,MIN,26,20
2016,10,CAR,KC,17,20
2016,10,JAC,HOU,21,24
2016,10,LAC,MIA,24,31
2016,10,ARI,SF,23,20
2016,10,PIT,DAL,30,35
2016,10,NE,SEA,24,31
2016,10,NYG,CIN,21,20
2016,11,CAR,NO,23,20
2016,11,CIN,BUF,12,16
2016,11,CLE,PIT,9,24
2016,11,DAL,BAL,27,17
2016,11,DET,JAC,26,19
2016,11,IND,TEN,24,17
2016,11,KC,TB,17,19
2016,11,MIN,ARI,30,24
2016,11,NYG,CHI,22,16
2016,11,LAR,MIA,10,14
2016,11,SF,NE,17,30
2016,11,SEA,PHI,26,15
2016,11,WAS,GB,42,24
2016,11,OAK,HOU,27,20
2016,12,DET,MIN,16,13
2016,12,DAL,WAS,31,26
2016,12,IND,PIT,7,28
2016,12,ATL,ARI,38,19
2016,12,BUF,JAC,28,21
2016,12,CHI,TEN,21,27
2016,12,CLE,NYG,13,27
2016,12,MIA,SF,31,24
2016,12,NO,LAR,49,21
2016,12,BAL,CIN,19,14
2016,12,HOU,LAC,13,21
2016,12,TB,SEA,14,5
2016,12,OAK,CAR,35,32
2016,12,NYJ,NE,17,22
2016,12,DEN,KC,27,30
2016,12,PHI,GB,13,27
2016,13,MIN,DAL,15,17
2016,13,ATL,KC,28,29
2016,13,CHI,SF,26,6
2016,13,CIN,PHI,32,14
2016,13,GB,HOU,21,13
2016,13,NE,LAR,26,10
2016,13,NO,DET,13,28
2016,13,JAC,DEN,10,20
2016,13,BAL,MIA,38,6
2016,13,OAK,BUF,38,24
2016,13,ARI,WAS,31,23
2016,13,PIT,NYG,24,14
2016,13,LAC,TB,21,28
2016,13,SEA,CAR,40,7
2016,13,NYJ,IND,10,41
2016,14,KC,OAK,21,13
2016,14,BUF,PIT,20,27
2016,14,CLE,CIN,10,23
2016,14,DET,CHI,20,17
2016,14,TEN,DEN,13,10
2016,14,IND,HOU,17,22
2016,14,MIA,ARI,26,23
2016,14,PHI,WAS,22,27
2016,14,CAR,LAC,28,16
2016,14,JAC,MIN,16,25
2016,14,SF,NYJ,17,23
2016,14,GB,SEA,38,10
2016,14,LAR,ATL,14,42
2016,14,TB,NO,16,11
2016,14,NYG,DAL,10,7
2016,14,NE,BAL,30,23
2016,15,SEA,LAR,24,3
2016,15,NYJ,MIA,13,34
2016,15,BUF,CLE,33,13
2016,15,CHI,GB,27,30
2016,15,CIN,PIT,20,24
2016,15,KC,TEN,17,19
2016,15,MIN,IND,6,34
2016,15,NYG,DET,17,6
2016,15,BAL,PHI,27,26
2016,15,HOU,JAC,21,20
2016,15,ATL,SF,41,13
2016,15,ARI,NO,41,48
2016,15,DEN,NE,3,16
2016,15,LAC,OAK,16,19
2016,15,DAL,TB,26,20
2016,15,WAS,CAR,15,26
2016,16,PHI,NYG,24,19
2016,16,BUF,MIA,31,34
2016,16,CHI,WAS,21,41
2016,16,CLE,LAC,20,17
2016,16,GB,MIN,38,25
2016,16,NE,NYJ,41,3
2016,16,CAR,ATL,16,33
2016,16,JAC,TEN,38,17
2016,16,OAK,IND,33,25
2016,16,LAR,SF,21,22
2016,16,NO,TB,31,24
2016,16,SEA,ARI,31,34
2016,16,HOU,CIN,12,10
2016,16,PIT,BAL,31,27
2016,16,KC,DEN,33,10
2016,16,DAL,DET,42,21
2016,17,CIN,BAL,27,10
2016,17,TEN,HOU,24,17
2016,17,IND,JAC,24,20
2016,17,MIA,NE,14,35
2016,17,MIN,CHI,38,10
2016,17,NYJ,BUF,30,10
2016,17,PHI,DAL,27,13
2016,17,PIT,CLE,27,24
2016,17,TB,CAR,17,16
2016,17,ATL,NO,38,32
2016,17,DEN,OAK,24,6
2016,17,LAR,ARI,6,44
2016,17,LAC,KC,27,37
2016,17,SF,SEA,23,25
2016,17,WAS,NYG,10,19
2016,17,DET,GB,24,31
