x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y
75.0,63.5,68.3,63.9,65.7,58.38648648648649,55.43333333333333,61.6,60.81359223300971,64.96809815950921,66.9169014084507,52.17449664429531,62.807281553398056,76.91493506493507,62.43068965517242,64.7,60.0,60.6,70.9,66.90666666666667,60.9,71.3,44.9,71.13617021276595,62.55058823529412,60.7,62.816315789473684,78.34256756756757,62.336111111111116,49.8575,56.255102040816325,59.02720588235294,61.070934256055374,64.8,60.51578947368422,0.0,0
61.6,77.69014084507042,55.3,69.3,57.8,67.42298850574711,61.86179775280899,59.95783132530121,58.3095890410959,69.75804195804196,53.02142857142857,52.35447154471545,62.336764705882345,68.39655172413794,62.94202453987726,61.4,60.0,60.8,75.5,59.9,79.1,61.5,69.1,66.2408163265306,56.43134328358209,74.7,60.14756756756756,64.27435897435898,62.30724637681159,65.05719696969696,64.08713450292399,61.283823529411755,59.968749999999986,64.5,60.0,60.6,1
68.3,85.3,66.0,58.7,59.5,62.430379746835456,68.71326530612245,55.6,55.4593984962406,67.30957446808512,64.10142857142857,73.53299492385787,60.68212560386472,64.10352941176471,59.95729537366547,48.0,60.0,60.6,54.6,50.0,56.958536585365856,64.74216867469879,48.3,54.25,69.00930232558139,69.9578313253012,63.32217194570136,57.9,55.46551724137931,54.00296296296296,66.05673758865248,68.61129032258064,64.60575539568345,64.8,60.0,60.7,0
51.8,93.8,78.7,75.8,80.3,60.1989898989899,59.0958904109589,77.5,67.57616580310881,70.8,73.28720930232559,56.5205533596838,64.05242718446601,58.6506329113924,60.05060240963856,64.2,60.0,60.6,50.7,62.3,62.91891891891892,49.8,67.2,45.63132530120482,80.21756756756757,85.0,64.44900990099009,55.7125786163522,50.61140939597315,42.5568493150685,60.12709359605912,64.59863013698632,60.3788,64.2,60.0,60.5,1
46.3,60.8,54.4,51.6,50.7,50.77983193277311,56.50985915492958,82.1,67.57133333333333,62.7,72.36910569105692,70.70552995391706,53.30342857142856,51.777058823529416,61.349999999999994,63.9,60.0,60.2,67.9,58.4,41.6,64.60000000000001,57.378125000000004,46.83589743589744,53.95972222222222,83.1,73.44578313253012,90.8,77.03766233766234,67.39484126984127,58.86158192090395,50.87179487179487,60.49182879377432,69.6,60.0,60.6,0
65.3,67.9,61.5,67.5,59.1,59.07466666666667,68.50735294117648,50.0,59.69407894736842,47.6,56.306629834254146,62.96070287539936,65.95483870967742,62.00245398773007,58.9561475409836,37.4,60.0,60.2,53.3,64.54268292682926,66.7,63.5,56.6,64.66885245901639,58.69166666666667,67.5,68.20909090909092,75.3,64.48938053097345,60.86163793103449,50.703773584905655,69.10000000000001,61.169230769230765,60.5,60.0,60.7,0
78.8,66.23225806451612,71.9,73.6,72.0,64.74175824175825,81.6575,75.1,69.54608695652173,77.44948979591838,64.44237288135594,57.021578947368425,70.37735849056604,57.48913043478261,58.94744525547443,57.9,60.141176470588235,0.0,39.2,69.5956989247312,57.4,64.1,47.5,68.39351851851852,63.35681818181818,68.5,60.399239543726246,53.338064516129045,60.866037735849055,41.32936507936508,64.49848484848485,47.88474576271186,62.523880597014916,64.3,60.0,60.6,1
75.4,73.6,68.9,65.6,69.7,63.20761904761905,64.76712328767124,80.2,63.52789115646259,58.71386138613862,58.40491803278688,69.21666666666668,65.25857988165681,66.17692307692307,63.44590909090909,58.9,60.0,60.4,57.0,52.6,59.9,58.2,71.2,65.08666666666667,56.699999999999996,68.9,59.87152317880794,59.8,67.34565217391305,68.39142857142858,64.75548387096775,56.609895833333326,62.839999999999975,63.9,60.0,60.4,1
57.1,59.1,61.6,54.9,65.4,70.99999999999999,58.09662921348315,72.4780487804878,66.32327586206897,64.31964285714287,57.367114093959735,78.55,51.51083743842365,70.74451612903226,66.06685878962539,58.6,60.0,60.6,60.666666666666664,72.8,69.4,69.125,57.8,56.074683544303795,52.98372093023255,64.6,68.89999999999999,53.50049019607843,64.61448275862071,56.983333333333334,66.85381526104418,56.098192771084335,55.55624999999999,65.0,60.1,60.9,1
66.8,76.89452054794519,90.2,65.9,67.26790123456792,60.20288461538461,68.25148514851485,87.44109589041096,58.77374999999999,0.0,52.186290322580646,50.39227272727273,81.20691823899371,53.912328767123284,60.34343434343433,59.9,60.1,60.7,51.8,80.24918032786886,86.9,68.7,77.4,59.18028169014084,62.52253521126761,52.3,61.06026490066224,55.60344827586207,52.456097560975614,55.265966386554624,42.83092783505155,49.82298136645963,61.261184210526295,64.5,60.0,60.6,1
56.3,69.6,72.2,66.9,66.7,79.59438202247192,54.24782608695652,80.9,67.89078947368421,46.1,53.96488549618321,63.60035211267604,58.313999999999986,58.633720930232556,61.091366906474825,64.5,60.0,60.7,68.2,71.5,70.404,76.6,73.9,73.03814432989691,60.596385542168676,68.4,73.31076923076924,66.40714285714286,43.354166666666664,75.22428571428571,56.1746835443038,45.650000000000006,59.91382978723406,63.9,60.0,60.7,1
86.0,59.282716049382714,70.2,68.3,92.4,76.03846153846153,64.52533333333332,79.3,61.538219895287966,51.06341463414633,67.8888888888889,59.99384615384615,71.11999999999999,73.35675675675678,58.749387755102035,64.0,60.0,60.8,67.2,78.9,56.9,80.0,38.3,48.088157894736845,62.62727272727275,55.5,62.56171875,68.93435582822087,45.90322580645161,44.373033707865176,49.95238095238095,66.06442953020135,66.00736434108526,73.3,60.0,60.1,1
59.7,47.14545454545454,52.4,58.0,44.4,78.39032258064515,59.75666666666666,69.9,64.95842105263158,60.0,74.7074074074074,55.5592356687898,42.71611111111111,47.2342105263158,62.03774834437087,55.8,60.0,60.5,45.8,56.17727272727273,51.3,70.2,61.451562499999994,53.458928571428565,61.3875,81.1,77.94611111111112,65.12641509433962,67.95704697986577,47.15098039215687,59.77628865979381,67.18,60.39202657807309,39.2,60.0,60.6,0
80.8,72.6,47.73384615384615,62.6,46.7,46.57575757575758,59.996610169491525,86.3,64.65209580838324,57.919999999999995,62.151923076923076,65.16958762886598,56.92658227848101,55.49923076923076,64.63832116788319,55.7,60.0,60.4,74.9,62.36885245901639,62.74590163934426,64.0,52.86229508196721,59.28533333333333,71.8788888888889,71.89672131147542,67.80642857142857,69.32686567164178,57.68015873015873,58.708000000000006,63.72228571428571,55.51,59.75842696629215,60.0,60.0,60.7,0
59.574999999999996,54.5,60.9,79.73611111111111,80.5,59.46666666666666,62.13750000000001,52.964000000000006,56.61503267973856,52.880434782608695,73.9058394160584,42.753741496598636,44.78100558659218,58.217197452229314,64.10544747081714,63.1,60.0,60.1,46.4536231884058,68.1,47.1,67.2,58.6,80.10444444444444,71.43478260869566,86.8,75.31182795698925,58.8,46.19519230769231,55.31646586345382,72.57724137931034,65.77811158798283,59.96504065040651,36.3,60.0,60.6,0
61.5,66.3,65.6,62.7,64.7,51.94883720930233,63.707042253521124,56.9,72.51964285714286,66.0,72.61162790697675,56.58523489932887,67.62075471698114,44.15337423312884,67.44697508896796,52.1,60.0,60.6,55.5,81.3,38.5,37.8,64.9,65.42282608695652,61.76976744186045,59.9974025974026,60.225714285714275,72.50727272727273,69.43617021276596,59.09607843137255,57.18839779005525,66.75,51.506028368794325,48.0,60.0,60.5,1
90.1,58.52459016393443,64.3,86.0,62.8,57.42,64.8603448275862,89.2,59.58622754491019,60.0,55.66508875739645,65.40405405405404,64.3363184079602,71.35616438356165,60.87234042553192,64.5,60.0,60.7,55.8,73.51486486486488,51.8,66.6,39.0,51.542857142857144,72.52967032967034,71.5,64.59250000000002,61.565441176470586,42.44519230769231,40.732110091743124,64.91294964028776,36.066120218579236,61.758299595141715,63.1,60.041666666666664,0.0,1
58.6,66.92439024390244,51.4,66.0,39.8,54.685,50.67272727272727,65.82435897435897,69.43019801980199,79.05106382978722,61.48829787234043,65.08639705882354,41.50218579234973,64.12692307692308,61.71824817518245,29.5,60.0,60.7,63.5,74.8,67.6,52.6,56.75757575757576,53.42222222222222,68.37260273972602,46.1,67.66306818181818,59.33246753246754,69.47792207792207,78.48734177215191,56.997797356828194,62.35000000000001,59.76470588235294,63.9,60.0,60.1,1
63.5,60.1,65.9,59.96506024096386,43.24578313253012,71.97727272727273,72.13673469387754,55.5,61.07632850241546,57.44583333333334,61.08978102189781,59.4304347826087,59.72105263157896,56.87142857142857,62.71091549295775,63.9,60.375,0.0,44.0,67.60128205128206,70.1,59.3,53.0,81.43764705882354,62.5475,83.5,58.86118721461187,57.90113636363637,66.6359477124183,51.13785310734462,69.42289156626506,56.53083333333333,59.17345454545455,27.2,60.0,60.8,0
49.137288135593224,70.0,66.5,50.26440677966102,52.4,71.56986301369864,56.449152542372886,68.7,68.6355828220859,62.8,50.44817518248175,52.96228813559321,60.99453125,61.25823529411765,62.06245614035086,63.9,60.0,60.4,84.9,81.92537313432835,75.5,68.7,50.1,64.12359550561797,64.21684210526317,61.7,66.74172661870503,61.0322033898305,68.90882352941176,58.99849999999999,70.82152777777777,67.57696629213484,60.6290909090909,64.6,60.1,60.8,0
69.78095238095237,80.99047619047619,58.2,61.2,77.2,51.75176470588236,73.62380952380953,88.8,75.98502994011976,53.66290322580646,64.62413793103448,65.94368421052631,64.42044198895027,39.846710526315796,60.080645161290334,60.0,60.0,60.6,69.6,63.068831168831174,67.3,70.76124999999999,58.0,53.7875,54.07261904761905,86.8,72.01693989071038,49.37256637168142,56.34957983193278,42.418749999999996,54.74444444444445,64.14937499999999,64.75653710247349,34.7,60.0,60.6,1
41.878750000000004,58.0,48.1,58.8,59.7,78.83636363636363,66.50927835051546,61.9,61.44795321637426,65.42727272727274,66.05272727272727,38.45234375,50.10058823529412,53.38166666666667,59.6453531598513,64.3,60.0,60.6,46.4,68.89375,86.3,67.7,64.66229508196722,51.13913043478261,70.62461538461538,63.13243243243244,60.63175675675676,57.3,73.22738853503184,70.23722627737226,57.63269230769231,53.51473684210527,61.37232472324725,64.2,60.0,60.5,1
77.5,37.118181818181824,63.4,49.7,75.4,56.77721518987342,65.28955223880597,52.9,60.30271739130435,65.31363636363635,59.376666666666665,67.83125,48.81655172413794,66.95322580645161,64.85336134453783,63.2,60.0,60.2,51.5,54.577777777777776,57.8,47.1,37.0,57.20000000000001,56.62051282051283,91.5,69.29302325581395,68.37473684210526,55.66548672566371,65.28092485549132,68.11117021276596,58.56687898089172,57.71793721973094,55.6,60.0,60.6,0
55.125,65.04225352112677,70.5,33.8,67.9,56.71707317073171,55.4433734939759,64.1,67.26279069767442,49.82741116751269,61.906060606060606,71.8842105263158,71.23464912280703,67.2683908045977,55.46901840490797,65.2,60.0,60.9,66.7,78.2,70.8,74.5,70.5,61.228205128205126,60.12777777777778,59.90365853658537,65.96435643564357,64.8,64.98976377952756,72.68850574712646,58.93828571428572,70.4027027027027,65.26377245508979,64.5,60.0,60.7,0
53.0,57.11746031746032,57.5,86.5,49.7,74.70434782608696,73.28360655737704,85.5,62.743069306930686,64.9586956521739,42.9340579710145,54.140579710144934,55.11739130434782,68.818115942029,62.84537815126051,63.9,60.0,60.5,83.2,70.7,75.8,80.6,55.2,71.43333333333332,69.35000000000001,85.3,73.14422110552762,0.0,74.14189189189189,41.223502304147466,46.85737704918033,47.752985074626864,61.54462809917355,63.0,60.0,60.4,1
81.0,57.8,67.2,70.2,85.5,66.34400000000001,61.08,63.3,69.72296296296297,70.41459854014599,53.51176470588235,62.86259541984733,61.08360655737707,62.34776119402985,64.23882783882785,61.0,60.36666666666667,0.0,59.2,69.64923076923077,69.9,83.2,79.8,63.03513513513514,68.3030303030303,29.2,66.91508379888269,61.97857142857143,67.09428571428572,43.4304054054054,60.92549019607844,57.33253968253968,61.31487889273355,53.7,60.0,60.2,1
47.2,60.49242424242424,65.4,65.7,34.0,65.85744680851064,68.25274725274726,71.6,75.7978417266187,58.42947976878612,57.69379844961241,56.041176470588226,52.758602150537634,79.45,60.42819767441861,34.3,60.0,60.8,76.2,53.40909090909091,59.9,68.8,57.2,83.86090909090908,70.85978260869565,60.4,63.28421052631579,57.63492063492063,77.76052631578948,64.53251028806584,49.272847682119206,57.28680555555555,61.56035502958578,44.2,60.1,60.8,0
90.1,74.54927536231884,75.8,85.7,75.5,45.33472222222221,79.26923076923077,47.7,60.854395604395606,66.569375,58.29122807017544,55.357647058823524,60.74240506329114,67.26243386243385,60.40000000000001,64.6,60.0,60.9,39.1,64.5,73.3,59.9,56.2,64.12183908045978,57.56911764705882,59.3,72.35499999999999,61.401162790697676,48.517307692307696,46.90764331210191,64.77021276595744,49.71231884057971,62.89078947368423,64.2,60.0,60.5,1
52.4,56.92307692307692,46.0,67.9,70.2,58.89999999999999,56.594545454545454,66.5,58.60425531914894,50.8,68.31962025316457,57.66406779661016,54.730810810810816,59.26081871345029,62.83193277310923,62.6,60.0,60.0,48.2,74.9037037037037,66.2,69.875,56.7,66.30851063829788,65.70695652173913,81.0,66.82247191011236,63.878571428571426,62.93854166666665,67.03577235772357,62.38321167883213,72.88365384615385,61.70711111111112,23.1,60.0,60.8,0
68.0,75.15934065934066,79.0,60.5,71.4,66.49268292682927,58.86444444444444,56.644680851063825,57.115899581589964,65.37346938775511,72.15068493150685,64.03257575757576,62.84508928571428,57.0461038961039,59.08756906077349,65.0,60.0,60.8,56.0,63.74605263157895,61.5,61.2,39.775342465753425,51.46933333333333,59.95277777777778,86.13698630136986,70.4474418604651,63.899494949494944,52.48630952380953,65.11156069364162,65.81785714285714,69.95,65.33694444444447,61.4,60.0,60.7,0
65.7,67.7,82.2,50.71052631578947,63.4,70.00297029702969,58.65212765957447,64.1,56.79684210526317,0.0,77.17307692307693,65.9103448275862,55.400000000000006,69.22758620689655,63.01291512915129,59.6,60.0,60.5,54.15106382978723,78.2,49.7,48.2,47.7,49.013333333333335,56.25416666666666,75.5,73.24330708661415,75.52857142857144,54.36611570247934,60.56529850746269,65.43198198198198,50.1140127388535,60.536029411764716,73.0,60.0,60.4,1
57.53389830508475,61.57457627118645,65.33500000000001,65.0,52.2,67.66951219512195,68.59333333333333,80.08474576271186,69.53026315789472,58.73405797101449,74.03305084745764,53.57112676056338,70.37303370786518,64.23281250000001,60.89157088122606,60.9,60.0,60.9,48.9,58.5078125,41.7,78.5,65.0,66.17142857142858,62.43636363636364,45.4,58.453529411764706,70.23131313131312,66.9964705882353,52.58924731182796,58.38395061728396,48.4051282051282,60.265836298932385,63.6,60.0,60.1,1
48.0,61.1,41.1,45.3025641025641,62.71153846153846,61.01279069767441,72.61463414634146,73.7,67.90810810810811,54.72295081967213,57.16631578947368,59.40372670807454,60.95374149659863,73.06907216494845,62.86407407407407,63.2,60.16363636363637,0.0,65.7,39.96666666666667,67.0,71.7,53.2,48.92295081967213,71.4520833333333,68.1,66.77876712328766,58.45561797752809,76.16716417910449,67.72413793103448,62.895918367346944,61.53333333333333,60.95657370517928,73.4,60.36666666666667,0.0,0
69.5,76.7,46.7,71.3,40.6,47.12816901408451,58.30869565217392,45.22222222222222,59.34457142857143,63.86428571428572,73.05697674418604,55.23270676691728,59.81085714285713,58.22627737226277,62.2818181818182,30.0,60.0,60.3,75.9,73.4,62.4,63.8,57.9,75.45148514851483,60.08732394366197,72.3,65.56130952380953,64.2109589041096,71.87272727272727,59.668273092369475,67.88850000000001,80.3,64.0505415162455,60.6,60.0,60.8,0
62.145714285714284,64.8,47.6,68.8,64.9,66.90144927536231,66.6076923076923,73.2,68.6036842105263,43.9,52.64645669291338,58.258156028368795,51.723076923076924,56.938167938931294,60.47210144927535,53.9,60.0,60.3,59.6,83.93731343283582,54.9,71.6,54.9,75.00344827586206,57.82399999999999,71.2,69.60479041916167,60.924390243902444,67.4064935064935,60.20851063829787,53.676502732240436,62.64496644295301,60.87962264150943,64.8,60.0,60.9,0
85.2,73.0,64.7,59.4,48.063095238095244,70.5685393258427,59.568831168831174,89.1,62.40560747663552,50.87777777777777,64.89662921348314,68.37910447761196,60.7008658008658,61.175000000000004,62.80513595166162,65.0,60.0,60.6,61.5,66.0,53.6,54.9,70.8503267973856,65.4046511627907,53.35862068965517,83.4,68.24936708860758,58.030921052631584,60.0515923566879,46.199999999999996,60.10704845814978,53.218918918918924,62.246407185628726,64.2,60.0,60.6,1
57.99154929577464,62.57846153846154,82.3,80.0,55.1,60.654794520547945,69.4931506849315,54.37222222222223,60.831250000000004,60.88629032258064,59.4136,57.53220338983051,53.52841530054645,39.07575757575758,61.461562500000014,59.9,60.0,60.8,58.6,84.7,66.1,62.7,74.3,80.2604938271605,57.27790697674419,86.7,60.50769230769231,0.0,70.3132075471698,55.8092050209205,61.8855421686747,65.141875,61.72928348909658,54.7,60.1,60.7,0
81.3,86.1,57.0,68.4,63.4,56.77428571428571,67.51363636363635,75.2,50.884027777777774,57.6,73.90616438356165,46.15511811023622,52.7406779661017,59.166666666666664,61.00996015936255,82.6,60.0,60.4,55.5,87.59615384615384,65.1,65.9,55.2,71.73777777777778,59.32142857142857,92.3,64.89242424242424,42.65348837209302,73.47157894736841,51.19428571428571,68.60727272727271,55.89508196721312,61.5064516129032,63.9,60.0,60.6,0
64.7,51.470129870129874,56.0,67.20779220779221,50.2,53.48571428571429,50.42987012987013,66.1025974025974,65.43080357142858,62.31134020618558,64.403125,59.691826923076924,64.35685279187818,51.05,58.32979351032449,81.6,60.1,61.9,43.6,82.2,34.1,64.9,68.1,53.07422680412371,66.41538461538462,39.97142857142857,70.42800000000003,0.0,71.28410596026488,77.30427631578948,59.27605042016807,69.64999999999999,59.43469387755103,35.3,60.1,60.8,0
57.0,73.24177215189874,55.5,65.0,51.2,73.53333333333335,75.78947368421052,80.7,70.8360576923077,62.39401197604791,70.43157894736842,41.20866141732284,52.51550802139038,68.57777777777778,62.1474193548387,64.3,60.1,60.7,67.1,63.05441176470588,60.6,45.5,53.3,55.87499999999999,69.5150684931507,61.7,75.15307262569833,60.588425925925925,59.50679611650486,53.756375838926175,53.94439024390244,52.83311258278145,58.66217948717949,64.3,60.0,60.7,1
75.4,70.3,60.296341463414635,61.89146341463415,93.3,69.17692307692307,63.59764705882353,63.7,67.3628205128205,48.486639676113356,52.46792452830189,36.15,46.180346820809255,52.468456375838926,59.646417445482854,57.7,60.0,60.0,56.0,57.3,73.3,90.36266666666667,96.7,74.6083969465649,78.76875,72.8,76.54391891891892,61.0951871657754,48.707857142857144,55.01420454545455,56.02961373390558,50.82590361445782,63.33289036544849,65.3,60.44285714285714,0.0,0
62.1,71.1609375,60.0,66.5,73.0,76.80263157894737,56.68787878787879,54.7,61.401250000000005,59.80782608695652,59.881021897810214,52.921965317919074,50.28045977011495,63.80584795321637,64.74189723320156,55.1,60.0,60.4,83.4,74.40555555555555,61.6,62.21944444444445,59.6,53.038271604938274,76.77604166666667,77.58390804597701,76.7513157894737,59.99918699186991,57.861261261261255,63.20991735537191,65.85593220338983,58.215107913669065,60.61239999999998,58.7,60.0,60.5,0
64.5,63.63783783783782,74.4,58.7,69.2,62.265957446808514,59.23037974683544,60.5,68.99888268156425,64.37473684210526,59.6832,43.15232558139535,46.620000000000005,64.02651515151516,59.6267175572519,57.9,60.0,60.4,68.99649122807018,77.6,74.5,66.16349206349206,58.70000000000001,64.92926829268292,65.62424242424244,91.8,70.23532934131737,72.4985507246377,59.50564516129033,65.07554347826087,61.683684210526316,61.0298611111111,62.06360153256702,63.9,60.0,60.5,0
89.2,72.3,63.3,67.2,61.8,68.14444444444445,62.78441558441559,88.8,67.57204301075268,0.0,80.77480314960631,61.96492890995262,55.367625899280576,33.199999999999996,61.223899371069194,64.8,60.0,60.9,62.7,51.9,51.0,45.17962962962962,56.7,66.86216216216216,51.90983606557377,69.1,69.33846153846154,45.426950354609936,57.39387755102041,59.9198347107438,67.05148514851484,40.211111111111116,60.3,64.5,60.57142857142857,0.0,1
50.0,63.30684931506849,67.9,73.1,70.2,53.43253012048192,64.65866666666666,74.9,64.49538461538462,50.01238938053097,65.48217054263567,60.2648854961832,65.51486486486486,52.28189655172414,66.00923076923077,64.5,60.0,60.5,59.070689655172416,68.04754098360655,57.1,67.8,56.75087719298246,76.90921052631579,62.607317073170734,72.34912280701754,68.8136,56.1,51.66153846153846,57.64320987654321,67.01034482758622,64.21533742331287,59.60965250965251,64.2,60.0,60.5,0
55.8,53.80789473684211,62.23947368421052,75.8,67.7,63.04033613445378,70.8358695652174,59.0,64.29999999999998,64.32231404958678,63.87009345794393,60.59894736842105,61.766906474820146,67.90484848484849,62.40321285140562,63.9,60.22105263157895,0.0,52.836842105263166,62.6,58.0,54.0,63.5,59.03389830508474,59.58448275862068,80.0,54.88562874251497,62.6,51.696969696969695,62.42431506849316,53.292397660818715,62.93933333333333,63.566666666666684,64.2,60.0,60.4,1
67.3,70.6,70.4,66.4,72.8,71.51410256410257,61.29016393442623,66.9,60.91075268817204,66.96323529411765,56.295081967213115,58.437751004016064,52.04520547945206,55.73617021276596,60.92147435897435,64.5,60.0,60.6,64.0,55.66567164179104,84.1,57.4,41.6,59.51340206185567,71.621875,78.6,80.10220588235293,54.738364779874225,62.853125,56.248979591836736,63.35977653631285,56.41203007518797,63.21423948220065,44.2,60.0,60.7,0
71.0,73.6,63.2,58.0,58.1,54.81086956521739,64.35964912280701,67.0,61.0514705882353,64.6070588235294,70.49268292682926,53.73448275862069,68.83298969072165,58.494838709677424,61.11826086956522,64.2,60.0,60.4,66.0,53.10144927536232,50.0,71.34117647058825,49.4,57.24021739130435,57.65652173913044,60.7,58.44213483146068,0.0,66.24771241830065,67.14134615384614,64.5659090909091,59.23059701492538,63.16190476190475,64.2,60.0,60.4,1
64.8,51.4,49.6,67.7,69.3,57.79404761904762,59.60153846153846,65.7,63.00993788819876,0.0,70.70494505494506,64.34089219330855,48.98020833333334,61.753691275167796,55.252346570397094,56.3,60.0,60.2,55.8,63.35342465753425,66.4,48.5,52.5,64.03421052631579,63.738571428571426,56.1,65.07371428571427,66.86275862068966,77.38058252427184,63.19779411764706,61.227586206896554,59.099999999999994,64.02641509433963,64.8,60.0,60.8,0
51.0,57.9,66.4,81.56486486486487,57.3,63.48585858585859,60.07411764705883,71.5,64.30053763440861,56.35669291338582,61.69827586206897,59.92460317460318,55.840109890109886,60.3475,61.6638783269962,53.6,60.0,61.4,64.7,84.4,72.0,68.5,58.41803278688525,56.54807692307692,64.67619047619047,91.9,69.11322751322751,69.14505494505495,64.93620689655172,51.93974358974359,63.196000000000005,52.8875,61.137451737451734,64.2,60.0,60.6,0
73.4,68.6,78.8,68.3,59.5,84.91609195402299,69.36,41.550684931506844,61.119125683060105,68.66641791044776,71.1236842105263,53.246808510638296,64.58452380952382,50.625600000000006,62.00325203252032,58.5,60.0,60.3,42.3,51.3,57.7,56.868750000000006,41.1,66.01975308641975,61.11967213114754,65.86363636363636,62.94938271604939,54.15845070422535,59.735256410256426,43.39220779220779,69.76477272727271,55.115428571428566,63.067226890756295,64.5,60.0,60.4,0
