x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y
72.3,72.1016129,67.84444444,65.8,51.2,53.84393939,53.18030303,57.8,73.20764706,70.7,57.54230769,50.43773585,55.99936306,65.18205128,61.72934783,64.2,60,60.5,72.8,78,66.8,49.7,43.5,48.09259259,67.01590909,66.3,63.97307692,68.43604651,57.7625,65.26343284,57.93012048,62.48740157,61.90102041,62.7,60,60,1
70,76,78.3,58.8,63.4,64.9990566,58.10113636,65.1,57.41694915,51.04568966,54.7981982,58.65,57.99847328,51.01798561,61.88114478,63.6,60,60.3,59.2,53.7,65.4,64.9,71.6,77.3,65.80487805,92.3,61.28623188,64.47102273,53.70119048,56.23571429,59.09027237,69.15756098,60.00176056,65,60,60.8,0
63.35890411,60,60.7,79.7,73.10405405,82.92,60.11627907,82,63.08669951,75.3,55.75,47.44772727,50.82404372,70.1372093,56.63424125,82.9,60,60,83.3,62,54.56,74.6,81.2,72.76179775,67.62777778,70.5,67.75300546,58.69691358,54.70307692,46.86666667,60.75789474,51.95068493,62.24857143,55.6,60,60.8,1
58.1,60.5,59,76.1,68.6,55.55333333,64.73272727,58.2,63.3262069,60.71466667,44.37333333,49.79302326,60.2119403,60.34736842,58.75975104,55.7,60,60.4,80.8,67.26483516,76.2,76,63.2,64.246875,70.04383562,68.1,64.33315789,61.042,56.775,63.10628019,61.52387097,62.21454545,63.23443983,63.9,60,60.5,0
63.1,65.02272727,56.5,63.3,46,49.72417582,73.6375,79.4,71.7035503,74.1,50.95583333,67.93535354,60.04848485,72.95748503,60.39856631,64.5,60,60.7,65.4,32.2,66.4,38.7,71.3,63.27583333,54.00434783,83.79571429,63.17329193,69.6057971,60.85840708,57.73640553,58.92339181,67.17310345,63.19713262,64.5,60,60.6,1
70.6,84.61267606,46.6,51.9,63.4,64.99487179,69.95689655,60.7,63.22641509,64.06,65.0751938,64.13391304,41.6,60.19651163,62.23317757,82.5,60,60.1,55.1,65.2,65.96610169,61.7,48.7,65.07173913,81.56666667,81.5,71.03356643,61.042,63.97027027,63.4058296,57.22261905,67.90151515,55.99086538,35.6,60,60.4,0
64.7,74.8,72.4,61.4,50,70.38656716,55.10285714,53.9,58.84550562,64.06,57.98616352,58.72068966,60.37712766,51.80322581,61.4307393,55.4,60,60.2,89.8,74.37804878,54.5,52.7,64.27058824,53.5989899,69.56438356,72.71527778,62.9258427,61.48604651,64.6112,62.715,69.55621622,66.04253731,64.98897959,55.8,60,60.7,0
57.2,74.59591837,61.8,78.3,60.5,57.43728814,62.56862745,94.1,65.01007752,62.48352941,74.30769231,77.36358025,61.06384977,71.27933333,61.94291845,60.6,60,60.8,55.9,48.5,43.4,53.6,63,59.136,56.84074074,66.8,62.89175258,55.71842105,49.88315789,64.93129771,58.36307692,34.6625,60.77228916,81.9,60,60,1
26.832,55.78214286,54.3,66.34090909,64.2,59.22095238,61.23478261,35.1,58.06318408,69.4875,67.4631068,57.23613445,58.42132701,61.89583333,58.88639706,57.9,60,60,63.7,70.88636364,59.4,68.7,69.1,78.60519481,70.25454545,58.54242424,67.66157895,70.03023256,69.828,67.04320988,65.14753363,80.74767442,59.552,56.9,60,60.8,0
59.4,72.7,77.6,82.51833333,88.4,58.4625,56.94262295,67.5,54.78322981,56.03902439,61.98909091,57.6810219,56.67254902,54.59396552,57.05936255,64.2,60,43.6,63.1,75.34252874,66.3,64,72.8,66.06782609,59.32159091,66.5,67.62920792,59.50588235,49.20769231,48.65405405,77.22666667,75.08248175,63.0184,53.6,60,60.5,0
53.19459459,58.2,47.2,65,65.3,65.43058824,60.30810811,56.9,52.72037915,68.4647482,61.78503401,67.49923077,66.53865546,55.27653061,64.17288136,64.7,60,60.6,52.1,64.57634409,54.5,60.4,40.3,66.07454545,56.43939394,77.6,70.49396552,65.33192771,76.52131148,66.95757576,67.23802817,72,62.68257143,65,60,60.8,0
62.73561644,72.6,54.85142857,66.9,72.8,79.15696203,72.10403226,69.22898551,63.74539007,67.3,51.26515152,68.51390135,65.10503145,65.78467742,66.484375,64.3,60,60.6,68.4,64.92413793,65.7,49.5,64.6,56.95135135,59.41904762,61.2,61.47659574,47.94396552,66.83492063,42.62177122,56.26594203,67.36140351,57.6105042,63.6,60,60,1
68.3,65,66.1,51.5,76.2,51.76896552,59.21818182,59.16101695,70.52026144,71.84976303,43.49438202,68.32244898,59.68082192,57.8509434,62.45394191,56.8,60,60,62.9,48.688,69.22933333,44.1,56.6402439,51.2244898,72.29210526,68.744,68.3668,56.1,57.06781609,73.39333333,67.25512821,56.51304348,59.93318182,64.6,60.1,60.8,0
66.7,79.27283951,50,64,67.1,64.552,66.98494624,57.3,62.73396226,64.06,68.29312977,51.45098039,49.71208054,68.23636364,59.43111111,64.2,60,60.5,56.3,69.4,47.6,45.1,56.8,81.99864865,61.24637681,90.5,72.08863636,65.99215686,52.88632479,65.37019868,61.27709251,67.459375,62.55770492,65.1,60,60.8,0
45,48.15283019,87.3,75.55263158,75.8,59.776,63.98933333,92.5,69.34414414,47.24,43.79097744,62.14285714,60.10925926,59.60254237,60.86971831,64.2,60,60.5,63.3,81.32268041,62.7,66.4,91.7,67.67076923,69.53595506,85.7,76.36376147,74.19509804,50.79266055,37.39375,45.91818182,51.30234375,62.53892857,63.9,60.1,60.6,0
70,58.528,68.7,53.9,69.1,63.54411765,66.25925926,60.4,56.19895833,64.06,72.64965517,64.09960474,60.58983957,53.85,62.81823362,62.037,60,60.7,41.33787879,63.7,52.1,63.7,64.8,62.23414634,67.37761194,67.2,63.29659091,63.81721854,55.83692308,67.77277778,65.18415842,61.82530864,60.00879765,65.2,60,60.7,1
60.4,51.20377358,56.1,71.4,52.9,68.73043478,68.17272727,66.4,64.96879433,79.2,60.71805556,56.10265152,58.35550661,79.14216867,66.75655172,64.3,60,60.6,64.8,74.49230769,59.3,48.1,74.7,60.2625,56.46666667,77.5,69.68441558,63.17850467,54.04571429,49.87155963,62.54871795,68.55,52.81609589,63.9,60,60.5,1
79,50.6,62.8,70.7,91.1,72.34576271,84.42380952,60.9,59.57758621,67.55923567,46.44186047,68.23394495,72.89774436,64.31574074,64.73131313,63.9,60,60.4,60,54.1,73.8,64.7,71.4,57.56818182,58.56538462,72.2,69.8280303,46.49863014,59.18173913,46.05225564,61.25111111,55.19115646,62.15714286,54.5,60,60.1,1
58.9,75.4,45.7,52.5,39,71.39577465,56.73050847,86.9,64.94666667,59,68.59370079,71.35714286,78.51853659,62.26820809,63.0978022,64.2,60,60.5,64.8,67.4,69.9,49,69.66388889,66.7686747,53.79480519,56.4,61.19,62.02410714,70.28125,59.81171171,60.46275862,70.37647059,59.39746193,50.4,60,60,1
76.90540541,55.76764706,59.90147059,78.2,65.5,63.87171717,67.15696203,88.96764706,68.18765432,74.1,54.18114754,61.26156863,59.65352113,82.14588235,61.0010929,63.9,60,60.5,52.5,68.4,67.3,63.2,75.1,66.57407407,65.60821918,52.675,52.96359223,60.85751634,50.96504065,62.58823529,55.30764706,57.88590604,60.64314721,62.7,60,60,1
52.4,63.1,60.9,60.9,53.4,65.14571429,70.8890411,84.5,67.46513158,79.50588235,67.10280374,49.15154639,66.252,62.02011494,59.21631206,59.4,60,60.5,59.8,67.7,66.3,66.2,71.3,72.02190476,62.3755102,83.4,62.96071429,63.9,66.34896552,55.25993031,62.62718894,66.74965986,63.32482014,81.8,60,60.8,0
73.9,76.84666667,72.1,86.6,80.75263158,69.18961039,74.74711538,79.85789474,72.0372973,77.98076923,61.74363636,56.20701754,70.51866029,54.38425197,60.58643411,60.2,60,61,68.7,61.74117647,58.3,69.4,59.3,52.03428571,63.4,49.10909091,57.90638298,49.54,51.43030303,43.65345912,57.04929577,66.35,63.22323944,62.7,60,60,1
53.4,61.1,62.4,59.73846154,65.3,66.71801802,57.02317073,80.4,67.23292683,72.5,66.2254902,66.7913242,67.55513514,67.74482759,61.36390977,64.8,60,60.6,58.1,62.5,66.1,57.9,49.9328125,44.53809524,59.77936508,40.0796875,59.55491329,63.62678571,62.64285714,47.88426396,50.32736842,70.5725,63.06281588,64.2,60,60.2,1
59.2,57.7,64.13421053,63.61341463,65.1,69.74125,61.04347826,67.11232877,62.26526946,57.4,50.54204545,69.32827869,61.34152047,52.10699301,65.43006135,56.6,60,60.4,67.9,47.9,55.6,68.66060606,62.66666667,70,63.575,71.73333333,72.59192547,67.85197368,68.00068966,51.94705882,70.03405405,48.0218543,59.92126984,65.1,60.1,60.8,0
76.54545455,84.51830986,77,53.9,56.1,76.65714286,75.15542169,85.7119403,67.70731707,66.11160221,49.13578947,34.71694915,68.46960784,51.48571429,62.57148936,64.3,60,60.6,62.3,57.0975,81.3,70.4,66,81.29880952,56.01,69.7,65.69842932,60.2852459,63.25633803,47.86066667,65.47486034,59.15639098,61.89354839,63.2,60,60,1
69.2,71.52,52.6,70.2,70.1,59.32089552,57.26,79.9,72.56683938,70.82307692,44.85697674,55.40649351,75.79945946,66.80823529,58.50987124,63.1,60,60.2,78.8,81.1,73.6,56.1,75.8,54.22941176,62.16756757,63.5,59.92057143,61.042,59.9584,62.82734082,55.29897436,58.57890625,61.60565217,63.5,60,60.4,1
59.19605263,77.9,53.57183099,82.82535211,45.7,62.1147541,65.72933333,87.02112676,68.30228311,76.76666667,65.22763158,77.06839827,60.90519481,67.62454545,63.70742187,64.5,60,60.6,59,56.7,62.9,61,43.00714286,53.73333333,65.24067797,53.4,52.25065789,62.22076503,71.17425743,41.80509554,52.0287234,49.57960526,59.0423221,59.9,60,60.2,1
80.31818182,71.17317073,78.2,66.9,84.5,45.15113636,63.75416667,74.18356164,69.93541667,42.7,59.71818182,66.37067669,71.86397849,70.06769231,63.80753138,65.1,60,60.9,62.8,62.8,57.1,49.1,75.9,61.93932584,80.59850746,36.5,57.74655172,61.042,47.99146341,56.99644128,59.72193878,64.58703704,57.51570881,51.3,60,60,1
78.1,59.3,59.2,75.4,42.1,66.14736842,67.5597561,47.1,61.05957447,61.30062112,61.61681416,75.70636943,72.84195402,63.87132867,61.97762238,59.1,60,60.3,44.3,77.43513514,51.8,50.9,62.20588235,63.6,62.10428571,46.1,63.33975904,62.08846154,66.62659574,72.7270073,67.20629371,61.45357143,61.01258993,60.6,60,60.7,0
74.6,58.7,49.1,56.16964286,62.2,49.27012987,57.7125,64.9,63.56666667,57.29612403,62.76041667,74.5296875,61.00645161,54.34110429,58.4044,30.1,60,60.5,59.59189189,72.40705882,66.2,75,47,52.75636364,59.80933333,70.7,52.94712644,74.2016129,60.87619048,77.7974359,58.96687117,69.70625,63.9028,60.2,60,60.5,0
52.2,58.1,45.3,66.6,59.8,65.15740741,67.49649123,68.1,61.33097826,52.11081081,58.56517857,57.71308725,53.41808511,54.22519084,63.5206278,63.6,60,60.2,48.3,74.9,60.6,60.9,66.1,63,75.5,68.1,56.9859375,61.042,67.21964286,50.67336245,58,53.87328244,59.07305936,47.7,60,60.4,0
45.4,48.7,68.7,70.3,49.8,52.34,70.34166667,57.86724138,64.69032258,54.40697674,54.89926471,55.99236111,73.56470588,54.50621469,62.14389313,64.2,60,60.5,68.4,60.6,66.7,67.9,60.9,68.35490196,58.26333333,77.37837838,56.89325843,60.22666667,76.39466667,68.92012987,61.53789474,68.41597633,62.02596899,60,60,60.6,0
57.3,78.37142857,67.8,74.2,50.81232877,54.34285714,68.4,75.9,60.33800905,66.42727273,57.3247191,51.7,73.6,76.2,64.43277311,64.2,60,60.5,53.9,54,58.5,49.4,58.6,63.69708029,69.67878788,49.2,68.15704225,55.3,59.85724638,52.29686099,56.10883721,62.01818182,61.90204082,53.3,60,60.2,1
53.3,71.23943662,66.1,56.3,63.1,63.88317757,67.91857143,76.7,61.55116279,41.9,52.93240741,44.16046512,57.0084507,61.2195122,64.99044118,54.6,60,60.5,75.4,92.7,89.9,62.6,63.8,64.625,68.11976744,77.6,75.94701493,60.47254902,60.22151899,67.954,47.72631579,70.07619048,58.61040892,63.9,60,60.7,0
66.6,57.1,52,35.36,82.4,66.78484848,52.67058824,71.5,53.81875,72.044,55.0695122,64.01065089,60.61216931,66.03137255,58.54972376,58.5,60,60.6,70,28.6,63.94666667,68,80.3,79.61047619,63.10731707,53.2,64.29243243,74.64561404,59.4377551,63.50442478,63.67066667,42.8,59.78457447,60.67,60,60.1,0
73.9,67.8,72.45483871,51.7,67.29032258,70.1047619,50.1,61,56.92130178,48.42,47.23684211,48.35976096,56.03470588,60.6675,61.11856061,62.7,60,60,74.8,68.83544304,74.4,71,76.66962025,68.67818182,63.77846154,78.32923077,58.68266667,69.52216216,68.8,69.55851852,62.70222222,59.20645161,59.28432203,64.9,60.1,60.9,0
56,76.1,68.3,72.8,41.955,52.26161616,77.36235294,42.7,59.08888889,58.57341772,60.96119403,63.39101796,59.71313131,72.29452055,63.65495208,34.7,60,60.7,59.1,89.68767123,53.4,80.3,58.01917808,69.175,51.4164557,75.87945205,66.57873563,69.62337662,53.8627907,55.59700375,59.98833333,65.49161677,61.03279221,64.8,60,60.7,0
76.3,71.12823529,69.4,70.2,72.2,65.84105263,72.07191011,69.83928571,63.15787234,59.25181818,62.09821429,59.85963303,70.01132075,48.0173913,61.87957746,63.5,60,60.4,73.6,80.23214286,40.5,82.4,48.96727273,62.27246377,66.225,75.4,68.11812081,58.95263158,64.12087912,35.7,60.89957265,72.15084746,61.06272401,60,60,60.6,1
35.8,69.5,46.2,43.1,38.6,73.55652174,60.2296875,73.9,62.00988372,64.29926471,53.19242424,49.35815603,60.96,35.09453125,61.69277108,65.1,60,60.6,41.8,71.2,84.41791045,64.82238806,55.77014925,53.57894737,70.28208955,79.87462687,68.23541667,88.42777778,75.00465116,68.46046512,64.34636872,56.95912409,59.04030303,64.8,60,60.7,0
71.7,74.74117647,85.5,52.9,70.5,55.57105263,65.15333333,71.9,61.40384615,59.84637681,68.9609589,61.44522059,54.62164948,68.58192771,56.46810631,67.9,60,60.6,55.4,69.3,53.4,61,76.6,57.55050505,72.007,77.1,65.86666667,48.7,52.51932773,60.78102564,67.41132075,76.40121951,63.44518272,64.2,60,60.7,0
62.2,73.6,57.4,61.6,57.7,58.14651163,55.36724138,79.6,67.76691176,59.39885057,62.05811966,52.4,60.79907834,76.81849711,60.49502262,59.6,60,60.7,87.7,66.9,60.5,61.3,77.8,70.01444444,60.34520548,63.5,58.3483871,71.03333333,53.16774194,70.27471264,60.44805195,59.62090909,64.75375,63.2,60,60,1
50.5,62.38490566,52.5,70.6,64.7,57.08648649,58.99090909,75.7,68.70735294,64.5,64.64867257,54.15670498,66.91791045,68.50576923,63.42139037,82.6,60,60.4,49.77571429,75,74.56338028,78.4,62.2,54.18235294,67.21408451,64.2,62.1746114,67.98396226,54.11801802,42.516,62.09568966,71.20866667,62.0578125,63.1,60,60.2,1
69.9,63.22222222,57.3,70.4,62.2,63.83545455,57.23292683,47.53157895,63.94885057,69.95777778,61.12903226,59.10406504,53.68508287,80.23597122,65.3334507,64.8,60.1,60.8,73.2,68.85714286,47.7,71.6,72.8,54.53802817,57.59152542,63.3,67.70404624,42.5,59.29836957,48.79803279,58.19371728,82.62666667,56.94328859,58.3,60,60.4,1
59.2,58.3,59.7,71.8,67.6,68.17906977,61.08888889,78.6,56.18527607,58.42307692,57.48823529,76.35852273,52.55026455,72.7,59.30602007,79.9,60,60.6,68.9,62.68095238,65.1,78.5,82.4,52.94020619,54.33513514,52.7,76.23442623,73.34604317,60.35775862,62.37833333,60.31547619,65.63296703,61.24701987,64.5,60,60.6,0
76.9,80.2,94.2,77.4,82.3,48.96111111,57.07647059,54.9,69.85424528,71.50198675,51.94615385,70.4104,69.29871795,64.71532847,61.68514056,59.6,60,60.5,64.1,61.7704918,71.1,66.5,41.8,55.94302326,56.82222222,47.3,55.67666667,60.1,50.33563218,44.35467128,75.30185185,63.36859903,59.8202381,64.2,60,60.4,1
69.1,78.75230769,63,81.66290323,66.09393939,73.08095238,75.84929577,81.04285714,67.22251656,67.44378378,73.25528455,52.07911392,62.02422907,50.35,61.83728814,64.1,60,60.9,47.7,54.76794872,60.5,51.8,54.6,61.65769231,56.53506494,73.25454545,60.55982533,60.87580645,46.45967742,29.27328244,45.53631285,62.72903226,59.30816993,63.9,60,60.4,1
60.2,64.44078947,59.056,73.7,49.5,64.05227273,68.44133333,63.576,59.70331754,65.27666667,56.41285714,54.36464646,49.80175439,41.07684211,65.93116438,63.2,60,60.1,72.1,71.1,70.4,57.2,93.8,69.24210526,70.09574468,87.9375,64.51734694,58.63648649,61.42649007,62.08797468,67.98097561,76.1601227,61.16592593,65.1,60.1,60.9,0
59.5,35.7,66.4,74.2,74.3,65.1972973,63.17096774,70,60.64597701,50.26603774,52.14709677,77.12987013,43.45522388,64.01269841,67.37396694,62.8,60,60,59.41153846,75.5,83.1,68.66153846,53.31625,67.78125,68.47471264,74,71.19153439,70.4,52.69891304,62.83185841,62.8160804,65.6408,54.0509009,68,60,60.7,0
42.6,47.7,50.836,54.9,60.7,65.74722222,55.00266667,72.8,63.30764331,70.42162162,66.80091743,60.1087156,53.54387755,76.95617284,59.16887967,64.2,60,60.4,61.8,60.68028169,50,64.5,67.1,47.66790123,55.67142857,41.1,61.4390625,77.85804878,77.12421053,66.89142857,51.70150754,58.82781457,61.85228216,56,60,60.5,1
64.2,81.6,54.5,88,67.5,67.97564103,61.78181818,75.25888889,63.20217391,76.06451613,67.06168224,51.8359375,55.38156028,64.79932886,61.04145455,63.6,60,63.9,64.9,74.81612903,69.2,72.2,59.4,58.65517241,57.76447368,83.1442623,63.60314961,51.1,55.37698413,48.87115385,70.43209877,56.422,59.76666667,53.1,60,60.6,0
51,65.03623188,60.3,66.2,47.9,70.47126437,66.9220339,65.2,58.58595041,64.06,66.71168831,54.96588235,51.95210526,74.896875,59.13822394,59.4,60,60.5,67.8,80.10857143,83.1,52.3,62.6,65.98214286,78.88928571,44.21449275,57.39488636,62.58811189,51.85555556,65.15384615,64.49583333,60.98983051,65.74291188,58.7,60,60.5,1
75.3,58.98305085,68.01864407,65.7,45.6,49.07407407,57.34492754,41.6,55.74137931,57.98461538,48.29541284,50.74556213,63.73786408,59.4893401,58.96755556,57.3,60,60.2,60.1,72.24411765,70.7,77.7,90.4,60.86666667,69.02637363,61.87096774,56.85333333,71,58.2255102,68.75778894,72.908,66.61891892,68.32037037,54.7,60,60.7,0
72.9,63.4,57,55.7,78.9,73.08351648,41.82857143,57.11803279,54.69240506,57.73209877,62.40731707,71.61777778,72.89543379,66.95,59.63333333,59.6,60,60.8,58.1,61.47794118,52.2,66.4,68.3,38.3,61.95671642,49.7,62.9215311,67.84421769,56.14845361,40.45,57.80491803,55.9,62.66944444,63.2,60,60,1
72.8,67.14757282,69.9,62.5,74.5,65.33089431,70.02075472,59.3,66.96748768,66.05172414,55.47333333,58.93080357,61.51307692,52.41478261,55.87888199,64.5,60,60.7,62.6,69.7,74.6,68.1,74.12413793,71.85,65.99333333,71,66.11583333,59.12475728,55.34663212,42.06284585,53.09210526,74.89191919,65.9003125,64.8,60,60.6,1
53,82,56.8,71.6,45.2,71.38947368,65.4559322,75.3,65.92748092,60.2991453,54.91490683,67.31282051,53.52189349,58.96923077,56.86849315,63.9,60,60.4,87.6,85.2,75.7,65.26428571,51.2,80.39893617,60.39565217,83.2,66.55988024,64.71914894,65.68557692,67.66169154,54.09556962,56.91623932,64.56294643,62.5,60,60.2,0
68.3,82.7,69.6,49.68,79.6,53.19775281,64.45675676,62.1,56.94876543,61.81530612,62.548,51.76993464,74.21242604,63.81351351,63.15437788,60.2,60,60.4,78.66666667,81.6,56.5,76.4,41.9,68.85714286,69.2,30,64.32099448,61.042,53.66788321,60.65176471,60.39945355,68.82857143,60.86936937,77.8,60,60.3,1
78,83.9,64.3,62.50338983,53.6,74.33770492,64.64337349,79.6,62.66357616,67.58561644,61.33134328,70.70503597,58.48490566,44.07122302,61.87132075,57.9,60,60.4,68.12285714,70.3,68,57.1,52.19142857,65.40224719,62.075,76.08857143,72.64656085,67.44918033,55.62150538,52.6575,63.71931034,64.61727273,61.33837209,64.2,60,60.8,0
56,82.4,59.7,71.6,64,54.48717949,64.2474359,52.1,64.93589744,85.56915888,75.795,65.868,65.32751678,72.0147541,62.26125461,37.9,60,60.5,41.5483871,33.9,61.03442623,52.5,56.6,58.34680851,63.50877193,81.62068966,61.94545455,71.9,62.68484848,58.02142857,60.31612903,79.47647059,60.68,64.5,60,60.5,0
55.2,54.6,51.5,57.5,61.7,74.46741573,63.39746835,60.4,61.9921875,81.25882353,53.41111111,60.634375,52.9005988,59,60.27617729,62.037,60,60.8,71.9,60.29047619,61.5,56.6,75.5,76.28764045,58.70769231,90.5,68.67677419,61.042,56.15535714,58.47683398,63.51902439,62.08867925,68.04472934,57.3,60,60.8,1
46.5,44.9,48,73.2,63.3,62.18560606,54.65735294,56.33088235,68.41357143,62.72264151,49.55616438,57.80958333,68.23659794,71.06894737,61.82421384,52.5,60,60.7,67.6,71.7,64.4,42.1,59.9,68.71585366,61.18636364,50.7,58.62196532,61.042,66.36691729,75.83516484,77.86422764,56.71187215,61.56656347,53.1,60,60.5,1
46.6,50,72,74.1,80.26421053,55.62631579,60.85421687,82.57894737,68.38863636,71.61284404,43.81956522,59.56283186,78.6,62.4,63.55247934,32.8,60,60.7,90.6,56,71.43333333,36.1,69.6,68.99333333,64.01688312,43.87592593,59.85423729,66.7,58.38716216,54.0482866,59.41168224,56.90882353,57.91954023,61.2,60,60,1
43.5,64.32666667,57.2,65.6,45.93181818,56.66823529,59.22878788,58.4,63.65874126,53.47833333,77.53538462,62.03904762,70.95741935,68.07527473,64.76909722,64.8,60,60.6,49.6,69.32816901,48.5,64.2,44.2,57.56285714,64.13287671,76.51084337,61.44651163,77.53966942,76.51794872,62.17957746,61.44099379,82.02857143,61.55864407,59.7,60,60.4,1
44.5,73.4,64.8,83.7,75.3765625,64.46904762,77.975,55.5,62.11341463,67.31731844,56.84941176,52.09230769,76.82150538,56.66992481,64.54006309,65.2,60,60.8,66.9,83.8,58.2,62.7,78.6,57.98571429,64.76779661,58.2,58.22216495,48.17454545,65.52056738,51.171875,65.72021277,54.05,56.49814815,64.9,60,60.5,1
71.8,67.08484848,87.2,80.73835616,71.2,70.62266667,67.60769231,92.33030303,74.76477987,74.72264151,64.27815126,60.62568306,71.29736842,77.63521127,56.3841629,64.3,60,60.8,80,54.6,61.7,58.4,60.8,50.67894737,71.5557377,41.94915254,53.43597122,58.9569697,56.19238095,56.82129032,47.53522013,49.74295775,65.44458333,63.2,60,60,1
46.9,56.00379747,65.5,64.3,70.3,54.05555556,66.7952381,48.89480519,61.54194915,61.81756757,58.68636364,47.48571429,39.79115646,62.06521739,62.69460432,57.1,60,60.2,62.6,71.68813559,62.06769231,78.6,76.36551724,53.96086957,67.525,90.59310345,87.14511278,55.20222222,69.57471264,52.54551282,75.88844444,78.04025974,58.36590909,64.6,60.1,60.8,0
62.60465116,52.3,54.4,57.4,61.44883721,43.56428571,62.05217391,71.7,55.70353982,73.33984962,56.85890411,53.93407407,73.99207317,65.41914894,55.11977401,62.037,60,61.6,52.3,63.94444444,58.4,73.6,67.9,50.84757282,55.5475,44,54.88333333,58.4,60.9351145,65.30955414,65.72833333,66.44690722,62.17032641,41.2,60,60.54545455,0
66,73,58.2,75.7,77.08181818,67.93333333,68.96455696,68.5,64.75353535,57.4661157,72.47160494,58.9721519,69.5027027,65.71470588,61.45381526,63.9,60,60.5,47,74.016,62,75.2,65.4,52.77288136,66.90217391,66.2,59.93609023,43.60689655,52.05714286,62.98817568,56.76683168,67.12957746,60.91507937,63.9,60,60.5,1
54.01090909,56.4,58.47818182,58.4,59.2,63.5641791,64.1,37.6,55.93972603,53.10721649,55.12155172,51.43247588,55.41646341,64.41313869,60.4620155,28.3,60,60.1,56.4,62.07763158,65.1,78.9,65.1,56.98888889,65.65384615,73.34,63.90123457,56.06545455,60.542,71.77320261,69.00114286,67.39590164,62.54795082,64.5,60,60.7,0
65.9,69.51967213,69.5,84.8,69.4,57.64712644,62.57966102,62.9,66.49591837,64.06,60.81871921,69.38080808,57.5953125,65.18926554,58.58576512,64.5,60,60.5,58.1,51.91445783,61.7,67.9,59.6,54.89909091,68.67403846,78.9,68.87118644,54.73,53.23333333,62.33576642,54.57987013,75.4,62.88754448,78,60,60.5,0
64.5,58.03389831,71.4,78.5,69.3,64.32702703,54.83220339,66.8,57.23974359,64.06,62.79520548,50.11061224,60.15942857,61.15942029,61.38091873,73.5,60,60.5,63.51875,70.3,72.56,70.4,55.8,64.86585366,73.66875,75.6,66.75,63.2,61.46923077,52.70991736,57.27530864,62.37272727,63.20180505,67.6,60,60.8,0
60.2,70.1,58.5,72.7,76.8,52.17721519,67.04246575,47.3,57.7559633,64.06,59.04862385,70.80570175,69.66630435,79.52933333,65.72329545,35.6,60,60.4,58.8,57.97377049,81.2,64.7,56.1,67.75128205,61.66393443,33.9,50.29036145,56.43907285,52.26,74.87393939,66.68350515,66.37232704,58.7827027,63.6,60,60,1
46,63.6,59.1,62.2,61.7,59.23561644,57.04642857,64,62.63829787,67.80609137,50.18613861,64.88108108,46.03031674,51.63502825,56.93417266,63.9,60,60.9,68.24805195,62.30526316,70.27763158,44,57.6,70.57222222,62.8,72.60657895,66.15736842,51.62439024,73.72389381,55.85862069,68.83466667,75.54511278,66.22319392,55.4,60.1,60.9,0
47.7,94.1,62.6,51.72058824,66.7,82.75696203,56.20612245,82.1,69.80736196,54.16140351,46.92962963,63.59181818,47.64074074,74.99831933,59.5627907,55.2,60,60.7,75.8,84.35714286,67.85714286,63.2,67.07368421,49.68103448,63.13818182,62.4,61.30914634,54.8278481,73.16949153,43.75726141,69.30180723,64.56666667,64.13274336,63.2,60,60,1
50.6,61.7,50.9,54,69.8,61.25714286,60.06575342,58.86296296,61.1975,42.18510638,58.02038835,51.66862745,65.84320988,53.85238095,56.60323887,81.6,60,60.2,57.7,67.9,63.5,66.6,80.4,64.7,69.20795455,70.4,63.660625,59.57833333,71.4195122,82.30228571,59.18014706,86.2858156,60.44525862,40.4,60,60.8,0
81.53898305,65.8,50.4,73.5,63.2,52.83970588,61.44193548,42.59642857,61.13673469,66.85068493,52.6530303,60.18848921,44.41372549,58.03623188,64.26025105,85.4,60,60,69.41428571,60.73142857,58.19714286,81.1,90.7,62.35145631,83.13766234,66.50434783,58.52822086,64.98627451,64.59253731,62.7328125,53.81666667,70.54152542,61.01040724,59.4,60,60.8,0
60.9,58.64590164,57.3,47.6,57.3,65.73863636,70.51111111,59.28983051,68.66197183,59.725,69.46808511,68.40718954,54.83819095,66.03687151,57.8796875,59.2,60,60.2,64,47.9,61,55.85185185,68.1,60.68039216,60.8248,56.9,58.84662921,61.4,77.23333333,60.97161017,49.71612903,51.11940299,66.48739837,64.7,60,60.6,0
88.5,65.7,78.1,66.6,72.5,63.55873016,79.36133333,50.6,60.14201183,62.03195876,38.58829787,60.46422018,72.49469027,64.16695652,60.50590909,64.2,60,60.4,50.2,64.03076923,69,81.1,63.50625,69.84909091,75.87241379,44.6,58.83658537,53.7,57.581875,54.1668942,45.13631285,45.5,62.54479638,59.8,60,60.3,1
71.1,73.13780488,63.9,64.7,51.6,59.96547619,56.73666667,44.4,71.17217391,76.2,84.51016949,63.67692308,64.215625,68.3,62.19656489,62.7,60,60,39.95352113,46.4,39.8,49,52.2,62.14489796,56.8953125,68.1,61.74370861,70.75555556,57.25432099,57.36342857,72.94913043,62.22592593,60.08916667,65.2,60,60.8,0
