YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2010,9,SEA,NYG,7,41
2010,9,OAK,KC,23,20
2010,9,PHI,IND,26,24
2010,9,GB,DAL,45,7
2010,9,CIN,PIT,21,27
2010,10,ATL,BAL,26,21
2010,10,BUF,DET,14,12
2010,10,CHI,MIN,27,13
2010,10,CLE,NYJ,20,26
2010,10,IND,CIN,23,17
2010,10,MIA,TEN,29,17
2010,10,TB,CAR,31,16
2010,10,JAC,HOU,31,24
2010,10,DEN,KC,49,29
2010,10,NYG,DAL,20,33
2010,10,ARI,SEA,18,36
2010,10,SF,STL,23,20
2010,10,PIT,NE,26,39
2010,10,WAS,PHI,28,59
2010,11,MIA,CHI,0,16
2010,11,CIN,BUF,31,49
2010,11,DAL,DET,35,19
2010,11,TEN,WAS,16,19
2010,11,KC,ARI,31,13
2010,11,MIN,GB,3,31
2010,11,NYJ,HOU,30,27
2010,11,PIT,OAK,35,3
2010,11,CAR,BAL,13,37
2010,11,JAC,CLE,24,20
2010,11,STL,ATL,17,34
2010,11,NO,SEA,34,19
2010,11,SF,TB,0,21
2010,11,NE,IND,31,28
2010,11,PHI,NYG,27,17
2010,11,SD,DEN,35,14
2010,12,DET,NE,24,45
2010,12,DAL,NO,27,30
2010,12,NYJ,CIN,26,10
2010,12,ATL,GB,20,17
2010,12,BUF,PIT,16,19
2010,12,CLE,CAR,24,23
2010,12,NYG,JAC,24,20
2010,12,WAS,MIN,13,17
2010,12,HOU,TEN,20,0
2010,12,OAK,MIA,17,33
2010,12,SEA,KC,24,42
2010,12,CHI,PHI,31,26
2010,12,DEN,STL,33,36
2010,12,BAL,TB,17,10
2010,12,IND,SD,14,36
2010,12,ARI,SF,6,27
2010,13,PHI,HOU,34,24
2010,13,CIN,NO,30,34
2010,13,DET,CHI,20,24
2010,13,GB,SF,34,16
2010,13,TEN,JAC,6,17
2010,13,KC,DEN,10,6
2010,13,MIA,CLE,10,13
2010,13,MIN,BUF,38,14
2010,13,NYG,WAS,31,7
2010,13,SD,OAK,13,28
2010,13,IND,DAL,35,38
2010,13,ARI,STL,6,19
2010,13,SEA,CAR,31,14
2010,13,TB,ATL,24,28
2010,13,BAL,PIT,10,13
2010,13,NE,NYJ,45,3
2010,14,TEN,IND,28,30
2010,14,BUF,CLE,13,6
2010,14,DET,GB,7,3
2010,14,PIT,CIN,23,7
2010,14,WAS,TB,16,17
2010,14,CAR,ATL,10,31
2010,14,JAC,OAK,38,31
2010,14,NO,STL,31,13
2010,14,SF,SEA,40,21
2010,14,CHI,NE,7,36
2010,14,NYJ,MIA,6,10
2010,14,ARI,DEN,43,13
2010,14,SD,KC,31,0
2010,14,DAL,PHI,27,30
2010,14,MIN,NYG,3,21
2010,14,HOU,BAL,28,34
2010,15,SD,SF,34,7
2010,15,CIN,CLE,19,17
2010,15,DAL,WAS,33,30
2010,15,TEN,HOU,31,17
2010,15,IND,JAC,34,24
2010,15,STL,KC,13,27
2010,15,MIA,BUF,14,17
2010,15,NYG,PHI,31,38
2010,15,TB,DET,20,23
2010,15,CAR,ARI,19,12
2010,15,BAL,NO,30,24
2010,15,SEA,ATL,18,34
2010,15,OAK,DEN,39,23
2010,15,PIT,NYJ,17,22
2010,15,NE,GB,31,27
2010,15,MIN,CHI,14,40
2010,16,PIT,CAR,27,3
2010,16,ARI,DAL,27,26
2010,16,BUF,NE,3,34
2010,16,CHI,NYJ,38,34
2010,16,CLE,BAL,10,20
2010,16,KC,TEN,34,14
2010,16,STL,SF,25,17
2010,16,MIA,DET,27,34
2010,16,JAC,WAS,17,20
2010,16,CIN,SD,34,20
2010,16,DEN,HOU,24,23
2010,16,OAK,IND,26,31
2010,16,GB,NYG,45,17
2010,16,TB,SEA,38,15
2010,16,ATL,NO,14,17
2010,16,PHI,MIN,14,24
2010,17,ATL,CAR,31,10
2010,17,CLE,PIT,9,41
2010,17,DET,MIN,20,13
2010,17,KC,OAK,10,31
2010,17,NE,MIA,38,7
2010,17,NO,TB,13,23
2010,17,NYJ,BUF,38,7
2010,17,BAL,CIN,13,7
2010,17,DEN,SD,28,33
2010,17,GB,CHI,10,3
2010,17,IND,TEN,23,20
2010,17,PHI,DAL,13,14
2010,17,SF,ARI,38,7
2010,17,WAS,NYG,14,17
2010,17,HOU,JAC,34,17
2010,17,SEA,STL,16,6
