YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2015,1,ARI,67.9,75.9,64.52698412698412,72.6,71.1,76.20886075949369,53.541935483870965,69.7,65.81726190476189,60.295862068965526,58.6,58.035172413793106,69.34423963133641,50.41209677419355,62.517684887459794,29.8,60.0,60.7
2015,1,ATL,49.9,76.9,63.8,69.7,75.4,57.70315789473683,65.45809523809524,60.3,75.89222222222223,56.59124999999999,66.05555555555557,50.4,67.21449275362319,58.06780821917809,60.64650455927051,78.7,60.0,60.8
2015,1,BAL,53.6,30.982758620689655,65.0,35.6,78.1,64.59873417721519,51.400000000000006,48.6,59.94,66.88318584070795,74.7,68.648322147651,71.89832402234636,75.2,60.17687074829932,59.2,60.0,60.4
2015,1,BUF,62.8,62.7,53.8,53.4,49.3,60.004761904761914,63.65505617977527,72.29166666666667,66.34453781512605,50.75704225352113,68.85555555555557,57.38258426966292,68.64504950495049,60.30133333333334,58.46523605150215,54.8,60.0,60.4375
2015,1,CAR,64.0,52.8,65.7,74.3,74.38888888888889,69.17478260869565,58.40352941176471,63.0,62.57337662337662,67.46095890410959,46.997540983606555,74.89803921568627,73.55491329479769,48.17132867132867,58.77529411764706,43.7,60.0,60.7
2015,1,CHI,67.1,67.7,61.8,51.15189873417721,47.1,73.60108695652175,67.55,57.3,65.92146596858638,56.11020408163265,46.3,65.42966101694915,54.302352941176466,65.74628099173552,59.38384615384614,53.7,60.0,60.6
2015,1,CIN,80.5,78.52191780821919,75.1,50.77058823529412,48.1,76.47964601769912,74.51818181818183,83.8,60.94935897435898,64.69999999999999,78.20312500000001,65.19194630872484,72.23965517241379,62.421367521367515,61.52573529411766,65.0,60.0,60.8
2015,1,CLE,61.7,80.6,50.2,63.3,61.58309859154929,54.089655172413785,58.91756756756756,47.4268656716418,64.64117647058823,64.62118644067797,53.4,64.38317757009345,51.80754716981132,51.19527559055118,60.79658119658118,63.6,60.0,60.3
2015,1,DAL,60.00422535211268,84.2,67.2,62.5,73.4,66.27789473684211,66.89753086419753,69.2,57.94022346368715,59.1927536231884,56.18666666666666,61.658139534883716,63.696,74.2733870967742,62.485245901639345,63.9,60.0,60.5
2015,1,DEN,53.69142857142857,55.0,69.2,59.8,72.8,61.73510638297873,60.1764705882353,49.8,65.58244680851062,73.89354838709677,51.515789473684215,84.36842105263156,84.8838028169014,74.04160583941606,58.906944444444434,38.2,60.0,60.6
2015,1,DET,46.6,74.3,52.1,53.0,74.10000000000001,66.03529411764707,64.71016949152542,53.1,62.84516129032259,69.90769230769232,66.5951388888889,55.11455696202532,62.99488372093023,54.15064935064935,63.17979452054793,37.6,60.0,39.7
2015,1,GB,76.7,60.7,71.0,67.17833333333333,75.71129032258065,58.589999999999996,66.44461538461537,91.0,74.36385542168674,53.989010989010985,74.54081632653062,64.83993288590604,60.50314136125654,59.37931034482759,60.4823754789272,45.9,60.0,60.5
2015,1,HOU,62.6,67.5,65.0,55.0,72.2,56.79651162790697,56.334615384615375,62.04666666666667,70.48293838862558,76.77123287671232,56.6,61.37833333333334,59.01333333333333,50.78741721854304,60.66511627906981,50.9,60.0,60.5
2015,1,IND,52.3,64.7,51.5,66.29024390243903,61.6,62.90291262135922,55.73866666666666,67.1,67.42041884816753,67.35779816513764,66.446,60.27725321888412,55.82076923076923,58.93779527559055,60.4344,51.3,60.0,60.1
2015,1,JAC,84.4,68.99402985074627,60.4,66.9,72.6,51.904545454545456,63.14411764705883,62.5,55.811731843575416,59.60519480519481,63.112195121951224,66.09411764705881,62.74770114942529,51.70839160839161,61.44924242424242,52.3,60.0,61.3
