YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2014,1,ARI,76.47733333333333,63.4,67.9,64.9,68.2,56.94736842105263,53.61038961038961,58.1,69.61666666666666,58.87222222222222,72.14999999999999,60.71626794258373,66.16172839506171,51.46369426751593,59.269672131147544,53.1,60.0,60.0
2014,1,ATL,63.9,43.16881720430108,69.0126582278481,57.6,77.9,63.17586206896552,67.34177215189872,92.0,71.767094017094,56.138823529411766,56.914556962025316,55.91,65.03564356435643,51.03975903614457,57.21525974025974,29.9,60.0,60.9
2014,1,BAL,87.7,63.8,70.0,74.6,70.8,65.89026548672567,64.15930232558138,67.4,57.31701244813278,60.86929133858268,76.4,58.33357933579337,63.093714285714285,59.85,67.5118466898955,53.1,60.0,60.3
2014,1,BUF,54.3,69.3,74.9,55.86721311475411,48.7,53.0,67.6506329113924,69.7,73.29668874172188,56.45743243243244,59.143884892086334,45.21022727272727,57.04242424242424,68.3,62.121180555555526,29.3,60.0,60.7
2014,1,CAR,51.9,73.2,63.30422535211267,61.16710526315789,57.58915662650602,77.35327102803738,59.30595238095239,62.3,68.290625,66.73809523809524,72.06372549019608,87.00615384615384,69.05935483870968,53.17017543859649,59.40737704918033,60.5,60.0,60.7
2014,1,CHI,84.35945945945946,79.7,77.47972972972973,65.5,70.6,73.41428571428571,61.310810810810814,61.9,59.18484848484848,68.54639999999999,70.60841121495328,61.26956521739131,54.502631578947366,69.87758620689655,59.75714285714287,37.6,60.0,60.5
2014,1,CIN,65.6,71.8,57.0,66.0391304347826,65.4,62.289610389610395,69.49240506329114,73.2,65.88771929824561,56.15304347826087,60.03719008264463,63.533004926108376,53.52542372881356,65.28089887640449,59.059854014598535,43.7,60.0,60.7
2014,1,CLE,68.0,85.7,64.4,74.1,82.7,75.21304347826087,67.69268292682926,61.4,73.22377622377623,55.92113821138211,52.93333333333333,68.82704626334518,46.31111111111111,66.20536912751678,55.79224137931033,28.5,60.0,60.8
2014,1,DAL,53.8,57.4,60.5,78.77922077922078,65.2,54.89999999999999,80.76521739130433,39.3,67.89487179487179,62.712711864406785,54.52212389380531,49.71891891891892,31.52403846153846,54.26903225806452,60.8443137254902,39.7,60.0,60.3
2014,1,DEN,61.1,65.3,72.6,71.7,53.7,80.61129032258064,66.51666666666668,65.8,57.41475409836065,57.05187500000001,58.468674698795176,63.463451776649734,67.8793427230047,63.638251366120215,62.754861111111104,28.0,60.0,40.0
