YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2017,1,DET,57.9,60.2,58.3,78.44383561643836,71.7,62.72500000000001,55.61917808219178,81.10277777777779,68.46494845360826,69.68266666666668,60.5,54.35214285714286,64.06586538461538,74.59666666666666,59.79895104895104,64.2,60.1,60.0
2017,1,GB,67.3,84.2,67.8,75.2,71.8,61.64301075268818,62.66470588235293,67.2,67.17255813953489,82.39661016949154,63.2,71.39483870967743,58.28391608391609,62.93448275862069,58.84496124031006,0.0,60.0,60.5
2017,1,HOU,53.7,49.40759493670886,65.7,45.2,46.71212121212121,58.83406593406593,69.95454545454545,43.26962025316456,54.748739495798326,67.43333333333332,57.43521126760564,52.565853658536575,58.11478873239437,72.66058394160584,60.6110701107011,63.6,60.0,60.0
2017,1,IND,54.0,69.3,51.3,64.9,56.76,62.60897435897435,59.06800000000001,31.348000000000003,60.35983606557377,65.24957264957266,72.3,57.350570342205316,54.482634730538926,58.916923076923084,56.86802168021681,0.0,60.0,60.5
2017,1,JAC,49.5,52.5,82.7463768115942,71.1,59.2,51.12826086956522,62.24555555555555,64.1,61.44586466165413,89.32569832402234,69.16642335766424,74.2867469879518,67.93799126637555,67.76455696202534,60.90160000000002,60.9,60.0,60.8
2017,1,KC,68.7,75.8,71.5,53.7,57.4,66.28699999999999,73.92432432432433,77.6,67.53975903614459,46.66597222222222,64.59473684210526,66.8411111111111,54.90721153846153,63.86066350710902,59.851458885941646,65.6,60.0,60.9
2017,1,OAK,77.4,80.2,78.6,66.05909090909091,60.0,66.59012345679012,59.837704918032784,67.5,60.31010638297873,59.9484375,76.5,57.10354330708661,65.75202312138728,66.94999999999999,59.68020134228188,59.4,60.0,60.7
2017,1,LAC,52.3,57.3,69.7,43.37666666666666,65.1,56.729166666666664,61.29538461538462,81.2,64.6728476821192,65.78421052631579,67.89692307692307,57.696875,57.66140350877192,64.15958904109588,59.75868725868727,64.5,60.0,61.5
2017,1,LAR,52.9,63.88461538461539,43.56923076923077,65.2,72.0,60.32947368421054,55.193749999999994,84.66153846153846,68.79216867469879,65.51066666666667,80.5950819672131,57.261,75.79899999999999,72.92543859649123,60.932844574780056,65.5,60.1,61.0
2017,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1,MIN,44.78307692307692,78.5,49.9,68.9,68.6,58.07333333333333,68.6554054054054,92.7,80.79034090909092,59.07234042553192,65.02523364485981,69.78,62.61882352941177,63.699999999999996,62.38862068965516,64.3,60.0,60.6
2017,1,NE,67.4,76.91910112359551,83.1,58.1,78.1,55.30571428571428,61.34803921568626,64.7,58.89052631578948,62.239814814814814,59.11029411764706,47.50964912280701,60.93257142857142,59.74604651162792,57.084935064935046,72.9,60.0,60.7
2017,1,NO,53.703125,70.3,55.9,67.30000000000001,57.4,63.87733333333333,55.57567567567568,80.3,61.778616352201254,76.67851851851852,71.88976377952756,66.1945205479452,53.46235294117647,48.81617647058823,61.12671232876711,59.4,60.0,60.5
2017,1,NYG,83.5,51.8,72.8,61.7,66.9,66.90434782608696,58.113846153846154,56.9,55.10662251655629,63.022222222222226,64.71854838709677,62.998224852071,60.926108374384235,68.82179487179488,59.45141700404859,63.9,60.0,60.1
2017,1,NYJ,55.0,59.5,65.4,64.64285714285714,58.9,63.672,50.44615384615385,51.0,55.8680981595092,62.68585858585859,53.630303030303025,48.8655601659751,61.831111111111106,60.53167701863355,61.52499999999998,64.2,60.0,60.3
2017,1,PHI,53.9,52.45897435897435,74.3,67.3,63.8,71.32400000000001,59.30684931506849,68.0,65.59447852760736,69.8340909090909,75.57583333333332,50.6489932885906,67.40270270270271,52.90625,62.235797665369645,64.5,60.0,60.6
2017,1,PIT,68.7,81.6,66.8,74.9,81.7,64.93150684931507,59.46885245901639,64.6,63.02349397590363,65.8288,73.9,62.939607843137246,63.65421052631579,59.2763358778626,62.8056,64.5,60.0,60.4
2017,1,SF,26.3,60.7,63.5,70.2,57.7,52.53142857142857,58.165789473684214,53.0,63.43741007194244,63.3576,63.33416666666667,53.42131147540984,69.38650306748467,73.67945205479452,61.04444444444445,63.2,60.0,60.0
2017,1,SEA,51.9,31.080392156862743,69.7,58.6,56.6,53.46615384615385,62.79259259259259,67.3,68.60806451612905,48.766336633663364,53.0,69.15226130653265,58.143333333333324,75.6630303030303,62.891599999999976,64.5,60.0,60.4
2017,1,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1,TEN,70.7,84.5,63.6,43.56285714285714,74.9,74.80117647058823,58.608823529411765,61.0,62.45776397515528,53.24568965517241,67.2,60.219047619047615,59.57419354838709,51.770802919708025,56.873509933774834,60.0,60.0,60.6
2017,1,WAS,52.0,78.66825396825398,61.0,67.2,52.3,47.02068965517242,54.46666666666666,46.6,60.73030303030303,63.65367647058823,51.3,58.971014492753625,70.25944444444444,36.66715328467153,61.129545454545465,63.9,60.0,60.3
2017,2,ARI,54.14074074074074,79.8,66.2,52.6,46.1,55.18823529411765,53.1375,68.5,71.30520833333334,58.47500000000001,62.767741935483876,65.47292418772562,68.54150943396225,70.4388888888889,58.000000000000014,64.8,60.0,60.6
2017,2,ATL,66.7,68.8,92.8,50.672413793103445,60.5,60.587142857142865,70.456,73.0,82.06551724137931,69.65657894736842,67.5233082706767,73.07417582417582,67.16744186046512,67.58311688311689,57.83272727272727,64.8,60.0,67.6
2017,2,BAL,52.4,86.1,80.2,74.2,57.98235294117647,83.85950413223141,64.30281690140845,82.5,54.51216216216217,65.93529411764706,59.1,57.842756183745585,65.96919191919191,57.35843373493976,59.78847736625514,53.6,60.0,60.7
2017,2,BUF,65.6,67.22962962962963,66.1,56.4,53.8,48.416666666666664,57.22575757575758,73.5,59.74130434782608,69.54202898550724,64.51328124999999,51.93502824858757,55.650555555555556,66.48455882352941,61.376000000000005,63.9,60.0,60.1
2017,2,CAR,56.404225352112675,39.8,64.8,63.9,55.275999999999996,61.43368421052632,60.28732394366197,69.4,65.15146198830409,64.34237288135594,68.29693877551021,77.28646616541354,69.54671532846716,73.0,60.18379629629629,64.5,60.0,60.4
2017,2,CHI,58.58775510204082,60.6,54.7,49.8,56.69029126213593,53.22650602409639,58.114285714285714,63.3,64.896875,57.60656934306569,68.3,58.879422382671486,57.13532608695653,44.11468531468531,58.31914893617022,0.0,60.0,60.0
2017,2,CIN,64.6,54.0,58.0,49.7,45.3,63.69318181818182,64.234375,73.8,63.382142857142874,75.4530303030303,77.99478260869564,64.1392857142857,60.86555555555556,68.21984732824427,65.10858085808583,76.3,60.0,60.5
2017,2,CLE,82.1,81.9,79.8,56.7,61.4,66.74404761904763,64.77468354430378,45.78169014084507,55.06666666666666,47.08235294117647,61.74464285714286,41.35221674876847,79.19320987654321,59.938518518518514,59.130232558139525,58.6,60.0,60.2
2017,2,DAL,46.7,55.4,63.7,28.0,72.4,54.66374999999999,56.410000000000004,59.0,59.559512195121954,68.43444444444444,59.36929133858268,54.01569767441861,58.81359223300972,54.135802469135804,60.16938110749186,64.2,60.0,60.4
2017,2,DEN,61.11914893617022,77.11,64.8,43.8,82.58571428571427,57.505102040816325,80.3277108433735,58.3,68.72303921568627,73.13720930232559,69.85384615384615,76.29786324786323,80.46536585365854,59.02139037433155,59.5382252559727,77.5,60.1,60.9
2017,2,DET,70.5,39.0,63.1,63.5,69.7,70.50206185567009,65.0296875,69.4,63.560402684563755,72.4,61.833333333333336,68.54347826086956,67.80769230769229,63.20806451612902,63.486475409836075,64.8,60.0,60.7
2017,2,GB,65.7,54.2,64.6,61.4,69.6,51.77093023255813,62.26265060240964,56.4,60.88483412322274,54.46756756756756,51.7,68.67357512953366,51.160759493670895,62.48734939759037,57.38401360544219,0.0,60.0,60.2
2017,2,HOU,44.3,44.08124999999999,75.3,54.1,54.1375,44.2,62.026595744680854,65.1,60.63863636363636,80.91020408163266,76.42391304347827,69.60291666666666,60.09290322580644,66.79333333333334,59.29765886287624,79.1,60.0,61.7
2017,2,IND,51.9,70.6,49.3,59.4,57.0,75.58571428571429,56.8056338028169,69.2,57.239784946236554,69.0153846153846,57.5404761904762,70.34769230769228,63.00053475935828,68.13759398496241,60.11028037383178,0.0,60.0,60.8
2017,2,JAC,68.8,49.3,50.8,65.0,56.9,55.09882352941176,57.84303797468355,62.7,67.14970760233918,59.387412587412584,50.78320610687023,72.94888888888889,62.339240506329105,59.199999999999996,58.834374999999994,63.9,60.0,60.2
2017,2,KC,43.4,56.3,57.41132075471698,65.2,71.5,70.46296296296296,69.76862745098039,72.7,66.51278195488722,72.20169491525424,72.72173913043478,68.27489177489178,58.32985074626866,57.41836734693877,60.575503355704726,52.6,60.0,60.6
2017,2,OAK,91.1,76.6,78.8,72.5,53.317241379310346,63.165060240963854,70.72264150943397,81.3,65.76216216216217,63.971428571428575,61.3,66.05283018867925,69.89746835443037,79.04999999999998,59.86440677966102,64.8,60.1,60.8
2017,2,LAC,56.2,80.9,60.5,50.62096774193548,57.6,77.02285714285715,65.88888888888889,71.1,68.1705882352941,61.222916666666656,72.75,63.718620689655175,65.36874999999999,67.6468085106383,63.88185185185186,64.5,60.0,60.6
2017,2,LAR,55.7,78.1,69.0,41.0,53.2,64.61791044776119,68.23673469387757,37.6,60.092700729926996,68.27226890756303,64.67464788732394,57.93684210526316,57.36099290780142,61.04060606060605,58.894426229508184,64.2,60.0,60.5
2017,2,MIA,58.13235294117647,50.8,69.3,72.1,55.2,60.75833333333333,67.85735294117647,70.5,67.07765957446809,63.50620155038761,68.0532110091743,41.77829457364341,53.36774193548387,53.449999999999996,61.234074074074066,58.3,60.0,60.5
2017,2,MIN,44.6,61.0,65.8,74.3,74.3,71.0611111111111,66.6225352112676,61.1,61.34130434782608,67.14562500000001,59.90514705882352,65.00843373493976,57.43627450980392,64.9,60.6915857605178,64.2,60.0,60.3
2017,2,NE,70.1,50.67999999999999,53.8,69.8,79.5,69.02407407407408,67.44905660377358,90.2,65.22716049382716,67.84710743801652,59.42869565217391,62.793518518518525,62.63885714285714,66.13367346938776,57.401302931596106,81.6,60.0,60.8
2017,2,NO,62.9,59.4,56.7,62.2,62.3,61.042500000000004,60.65277777777778,85.7,62.939306358381515,79.9656050955414,63.169930069930075,44.95736842105263,62.60909090909092,52.72264150943396,62.00512820512822,38.5,60.0,60.7
2017,2,NYG,46.2,60.0,66.8,48.5103448275862,83.6,67.87424242424242,55.083333333333336,73.8,59.53766233766233,62.6158273381295,75.725,60.49795918367346,68.79817073170732,67.16136363636363,58.18359375,55.3,60.0,60.2
2017,2,NYJ,78.3,66.90163934426229,52.6,53.878787878787875,66.43559322033899,44.52857142857143,63.669642857142854,66.0,63.371337579617844,53.4726618705036,51.3625,47.14974093264249,57.006711409395976,76.19999999999999,61.114657980456016,63.9,60.0,60.4
2017,2,PHI,40.2,72.592,62.8,66.1,70.3,66.88351648351647,60.65352112676056,70.2,64.81692307692308,67.48648648648648,69.1960396039604,52.46299212598425,61.86811594202898,54.663207547169804,59.8159468438538,64.5,60.0,60.6
2017,2,PIT,62.7,54.28191489361702,65.6,67.5,92.5,61.60344827586207,51.75119047619048,74.2,66.17216494845361,64.46470588235293,65.0,69.3280487804878,68.55588235294117,51.6969465648855,60.81472602739726,51.6,60.1,60.9
2017,2,SF,59.6,63.6,61.7,78.1,75.2,59.27777777777778,63.76666666666667,32.0,59.79913793103447,62.61636363636363,69.13785714285714,59.68461538461538,57.367889908256885,72.56023391812866,63.61814946619216,64.7,60.0,60.6
2017,2,SEA,60.4,51.1,76.7,53.1,50.1,59.71634615384615,66.45520833333333,52.3,64.62714285714287,58.150442477876105,54.64698795180724,83.19752066115703,58.309322033898304,66.33846153846154,61.2658362989324,34.2,60.0,60.5
2017,2,TB,51.72676056338029,49.3,62.6,78.93943661971831,65.6,63.666000000000004,57.46321839080459,74.16619718309859,67.12678571428572,71.17267080745341,66.99893617021276,86.10333333333334,56.54152046783626,64.54140625000001,62.018840579710144,64.8,60.0,60.8
2017,2,TEN,69.7,65.23636363636363,68.0,55.1,69.6,72.82372881355933,64.23373493975905,67.2,62.59,72.86466165413533,57.7,65.14139194139194,61.46820809248555,65.90955882352942,59.22883211678831,48.6,60.0,60.8
2017,2,WAS,58.6,77.5,54.6,67.66666666666667,70.1,68.82442748091603,57.49014084507043,61.5,62.44362416107383,57.57127659574467,59.1,71.92487804878049,59.745714285714286,59.108999999999995,59.44020270270271,80.6,60.0,60.8
2017,3,ARI,73.0939024390244,78.3,64.1,46.9,76.1,59.65,61.70602409638555,63.7,63.83428571428571,57.14390243902438,85.6,65.41263736263737,52.23115942028986,70.6469135802469,62.6279742765273,76.3,60.0,60.7
2017,3,ATL,88.8,81.0,75.1,70.9,58.4,64.80117647058825,71.16363636363636,69.6,73.34970059880239,73.0657142857143,60.035,64.27702702702703,70.3396984924623,62.406293706293724,62.535628742514966,64.3,60.0,60.8
2017,3,BAL,51.9,56.0,64.6,60.5,58.91034482758621,55.4,55.769999999999996,44.024137931034474,54.09733333333334,54.99322033898306,71.0,59.0625850340136,65.11279069767443,62.975155279503106,59.30418006430869,59.9,60.0,60.2
2017,3,BUF,77.7,68.8,54.09090909090909,67.5,50.7,67.59484536082473,65.81265822784809,79.3,60.3858108108108,65.89338235294117,46.572,63.7268156424581,67.50816326530612,61.03521126760563,61.27777777777778,65.0,60.0,60.8
2017,3,CAR,75.0,63.8,78.6,66.5,72.91269841269842,54.03918918918919,68.6082191780822,33.45084745762712,56.16597222222222,58.73361344537815,55.28214285714286,71.75060975609755,46.09921259842519,52.0,60.97677902621721,63.6,60.0,60.2
2017,3,CHI,44.3,63.3,63.713924050632905,58.4,75.1,65.67755102040816,70.49659090909091,58.2,51.34100719424461,60.44956521739131,55.5,56.80246913580247,65.44864864864864,65.40080645161291,63.36321428571425,0.0,60.0,60.6
2017,3,CIN,75.2,42.9,67.6,61.74246575342465,70.9,65.59759036144578,69.73934426229508,75.7,67.58944099378883,63.32397260273972,65.49638554216867,69.76116504854369,62.96363636363637,54.16174496644295,60.55498489425983,63.9,60.0,60.7
2017,3,CLE,66.6,84.3,63.6,61.0,65.1,65.06195652173912,69.76483516483516,62.1,53.66633663366337,60.65185185185185,66.97540983606558,71.38837209302325,52.31686746987953,51.758015267175566,59.477777777777774,79.8,60.0,60.9
2017,3,DAL,36.8,55.5,78.9,57.6,61.2,51.68088235294118,66.74313725490195,77.2,72.12672413793103,74.59184782608696,47.4787037037037,67.19431818181819,62.71407035175879,67.821875,60.35210355987055,65.0,60.0,60.6
2017,3,DEN,55.11267605633803,76.2,81.2,64.1,70.3,57.5,68.37875,53.1,64.51510416666667,54.02676056338028,79.8,63.882083333333334,61.49473684210527,61.009523809523806,60.99809523809523,64.2,60.0,61.4
2017,3,DET,41.6,51.1,65.4,64.1,73.8,55.61325301204819,61.804285714285705,67.6,64.73502538071068,55.71102941176471,47.825,57.51754385964912,50.781065088757394,75.32426470588236,60.93506097560972,60.0,60.0,62.0
2017,3,GB,76.2,55.6,76.6,60.875,62.9,58.61875,60.73972602739726,78.2,73.09060773480662,53.54084507042253,63.1,68.98743455497383,56.63473684210526,61.528977272727275,63.17067448680352,0.0,60.0,60.7
2017,3,HOU,62.4,75.04054054054053,64.6,72.7,67.9,71.86195652173913,62.79864864864865,66.4,66.2284946236559,78.82359550561797,66.04444444444445,62.99218749999999,51.50277777777777,63.92764705882351,58.47614942528737,59.9,60.1,60.8
2017,3,IND,58.5,70.0,50.2,66.6,49.0,40.54040404040404,52.43134328358209,77.7,68.37926829268294,62.733587786259555,60.93947368421052,65.37697368421051,65.4909090909091,59.16242424242425,60.00028653295129,0.0,60.0,60.8
2017,3,JAC,60.1,57.95753424657535,66.78157894736842,46.3,45.2,75.12268041237114,72.77589285714285,76.19589041095891,62.785987261146495,75.0031746031746,66.85283018867923,69.56788321167885,82.32352941176471,66.57068965517242,61.040206185567015,65.1,60.1,60.9
2017,3,KC,62.9,63.2,65.5,67.0,69.9,48.927848101265816,73.09047619047618,67.8,66.4724409448819,70.06050420168066,54.11818181818182,60.694166666666675,70.53333333333333,62.968062827225125,62.089300411522636,37.7,60.0,60.7
2017,3,OAK,57.0,73.1,65.0,51.7,51.7,59.724561403508766,66.23333333333333,37.4,45.80980392156863,64.75034013605442,75.3,73.60078740157479,59.81081081081082,56.4,61.07195945945947,56.8,60.0,60.3
2017,3,LAC,45.5,70.8,83.0,52.5,60.7,60.04505494505495,66.63214285714287,33.9,64.24157894736842,69.21754385964913,60.38556701030928,47.40081967213115,68.71560283687944,45.47692307692307,52.62801556420233,63.9,60.0,60.3
2017,3,LAR,65.4,75.2,61.00307692307692,71.6,40.7,49.84255319148936,63.2,88.0,74.59764705882353,60.02338709677419,78.1632911392405,63.17437500000002,64.0570652173913,57.364197530864196,62.19999999999997,64.6,60.1,60.8
2017,3,MIA,55.871428571428574,55.9,51.7,61.9,49.5,52.69130434782609,57.44,54.1,59.97891891891892,72.10724637681159,74.11694915254236,58.36797385620915,59.282278481012646,57.25714285714286,59.88867187500002,59.9,60.0,60.2
2017,3,MIN,58.3,66.2,71.2,70.9,74.10810810810811,54.35925925925926,67.14081632653061,88.1,76.49756097560977,68.82000000000001,71.58658536585367,63.31913043478261,57.507333333333335,65.0,59.87725631768953,64.5,60.0,60.7
2017,3,NE,50.9,56.97692307692308,71.4,48.7,61.2,73.77931034482759,59.912658227848105,80.4,76.34575163398694,73.57744360902255,58.76727272727273,55.21578947368421,56.979190751445095,66.37062146892656,63.703380281690144,65.6,60.0,60.6
2017,3,NO,63.93731343283581,72.8,65.0,72.0,74.9,63.06962025316456,64.53666666666668,78.4,71.71408450704224,65.5,60.53398058252427,57.32835820895522,81.43241758241759,68.35263157894737,61.39802371541502,55.9,60.0,60.8
2017,3,NYG,65.0,68.3,62.0,64.6,56.8,53.18461538461538,58.32,79.2,68.16138613861386,58.798692810457524,59.45111111111111,56.031351351351354,62.52535885167464,62.741558441558446,58.859010600706696,73.6,60.0,60.5
2017,3,NYJ,46.9,63.2,40.509375000000006,44.41891891891892,65.0,57.97142857142856,63.59870129870129,82.3,72.7020134228188,70.77906976744185,69.20454545454545,66.47476635514018,61.95,75.24864864864864,60.45330578512395,65.0,60.0,60.8
2017,3,PHI,72.0421052631579,78.9625,93.3,64.8,63.4,61.05438596491228,68.97402597402598,71.3,55.89621621621621,65.5612244897959,63.91818181818182,62.78310810810812,64.60000000000001,57.3,58.871119133574005,56.6,60.0,60.7
2017,3,PIT,65.825,75.2,86.8,68.5,77.2,58.78857142857144,62.22835820895523,63.9,66.81912568306011,53.25954198473283,73.51777777777778,55.257936507936506,68.1620253164557,52.35116279069768,58.85278810408922,64.5,60.0,41.5
2017,3,SF,48.6,88.4,53.2,76.5875,83.0,61.62525252525252,50.95420560747664,83.5,72.44095744680853,67.51212121212122,69.1875,41.49583333333333,42.438181818181825,68.6246153846154,60.56549707602338,73.7,60.0,60.8
2017,3,SEA,67.5,47.928,56.6,57.9,50.8,70.12151898734177,64.95,78.5,62.60093457943925,47.724242424242426,61.1984251968504,62.660962566844916,55.78977272727273,72.3027027027027,60.497252747252766,56.4,60.0,60.5
2017,3,TB,59.420754716981136,41.6,66.6,54.7,53.2,65.42121212121212,55.150909090909096,71.6,76.09166666666668,57.03915662650602,54.15833333333334,69.8621052631579,46.72359550561797,58.87162162162162,58.91438596491228,64.2,60.0,60.4
2017,3,TEN,58.3,84.9,64.5,62.062337662337654,71.7,61.973873873873885,68.42061855670104,64.0,65.52662337662336,59.917796610169496,58.4,71.15405405405404,68.61538461538463,64.97236842105262,60.190449438202265,65.4,60.0,60.9
2017,3,WAS,64.6,64.43478260869566,62.9,64.1,71.5,64.83333333333333,58.7264705882353,82.7,66.80340909090908,70.075,49.2,76.67303921568626,71.94527027027027,79.70196078431373,62.243157894736825,65.0,60.0,60.8
2017,4,ARI,43.7,47.1,55.4,70.6,46.3,52.38469387755103,61.70919540229886,60.1,63.12897959183675,61.55,71.0,54.45166163141994,56.39203187250996,72.88499999999999,57.98474576271187,64.7,60.0,60.6
2017,4,ATL,68.7,70.4,77.5,53.9,80.3,61.375,65.96813186813186,62.6,56.017857142857146,64.79579831932773,74.41570247933883,57.02500000000001,61.76666666666668,64.375,58.03046875,58.3,60.0,60.4
2017,4,BAL,57.0,78.9,50.5,71.6,45.87826086956522,62.979787234042554,56.82173913043478,49.3,56.69615384615384,70.92475247524754,85.8,62.93453947368422,60.616176470588236,60.05389221556885,58.94062499999999,63.9,60.0,60.3
2017,4,BUF,57.3,88.1,55.1,67.0,55.0,74.51123595505618,68.71136363636364,76.8,55.85121951219512,75.5007142857143,52.402877697841724,52.41105527638191,69.99795918367349,77.4,62.67886178861789,60.0,60.0,60.6
2017,4,CAR,89.2,67.9,70.9,66.9,73.67936507936508,66.7493670886076,62.63902439024389,82.1,71.02792207792207,50.91,67.55694444444445,59.56741573033708,55.80058479532165,62.06496350364964,61.21743772241992,63.9,60.0,60.6
2017,4,CHI,57.3,72.7,63.4,66.3,61.5,61.04680851063831,59.72804878048781,51.8,64.5048780487805,66.43163265306121,57.4,68.81556603773586,48.2108843537415,76.14999999999999,61.91350364963503,0.0,60.0,60.2
2017,4,CIN,65.6,66.13815789473684,68.8,54.5,54.225,79.30444444444446,64.9421875,83.92343749999999,60.6156626506024,57.89148936170213,64.39880952380952,66.05111111111111,63.0561111111111,73.41307692307693,57.97836734693877,64.5,60.0,60.6
2017,4,CLE,66.3,64.0,58.9,75.8,54.6,50.07142857142857,61.9169014084507,56.15230769230769,53.83276836158193,68.63720930232557,70.16311475409836,52.19502762430939,75.61988304093569,48.03663366336634,62.800392156862706,64.2,60.0,60.3
2017,4,DAL,45.2,70.4,91.6068493150685,70.3,73.3,55.00761904761904,65.07066666666667,68.5,61.78381502890175,60.995783132530114,42.19090909090909,39.58013698630137,65.03453608247423,63.298701298701296,61.59321533923303,69.4,60.0,60.4
2017,4,DEN,63.1046875,67.0,68.0,55.25633802816901,52.0,61.18522727272727,66.12432432432433,71.4,64.95827814569536,61.47551020408163,69.4,65.76173469387756,73.58783783783784,75.17426470588235,61.3388679245283,65.0,60.0,60.7
2017,4,DET,64.9,57.8,61.9,60.0,67.29428571428572,74.1423076923077,58.177142857142854,53.3,67.07727272727273,66.73660714285714,59.77207207207207,73.12272727272727,61.650000000000006,82.75395683453239,57.52477876106194,60.7,60.0,60.6
2017,4,GB,57.5,66.0,70.0,56.9,60.6,56.212857142857146,59.40333333333333,81.40545454545455,67.09310344827585,60.5,59.9,66.24811715481172,68.24030612244898,59.92560975609756,58.98503937007875,56.9,60.0,60.6
2017,4,HOU,60.8,59.0990099009901,57.0,60.4,52.55714285714286,57.071739130434786,67.4,78.54999999999998,72.86801801801802,64.3,67.56969696969698,67.7095890410959,59.464516129032255,76.50099999999999,59.127358490566,65.4,60.2,61.1
2017,4,IND,43.3,72.5,52.55666666666666,52.564516129032256,67.7,56.767816091954025,62.265517241379314,48.2,60.7,65.59611650485435,68.81509433962263,59.65381679389313,57.56304347826087,73.73287671232876,59.81555555555557,0.0,60.0,60.4
2017,4,JAC,64.0,62.9,72.0,69.5,54.47692307692307,61.76106194690266,67.12708333333335,44.7,58.31381215469614,66.0375,64.77603305785124,73.64878048780488,64.56402116402117,71.61702127659575,59.1975,58.2,60.0,60.8
2017,4,KC,56.8,72.0,59.6,60.8,58.17402597402598,66.21304347826087,70.18,82.8,63.83463687150836,55.07325581395349,70.64864864864865,60.7233918128655,55.89609375,63.0546875,60.75359712230216,64.5,60.0,60.7
2017,4,OAK,69.5,64.3,57.5,71.1,58.9,58.77571428571429,62.87777777777777,60.37777777777778,59.69933333333332,65.83868613138686,65.0,67.24320987654322,70.39634146341463,61.30454545454546,61.66981818181819,54.3,60.0,61.1
2017,4,LAC,61.81403508771929,70.5,48.8,55.775438596491234,55.0,73.2181818181818,59.85238095238095,57.3,70.65931034482757,63.73053892215569,39.87756410256411,50.01962025316457,75.51898148148149,66.34651162790696,62.265567765567766,64.2,60.0,60.5
2017,4,LAR,76.1,80.1,74.5,68.0,68.1,75.22857142857143,64.78387096774193,56.5,62.797487437185936,78.27499999999999,46.94782608695653,56.03028169014085,60.928,54.50666666666667,60.643034055727554,65.1,60.1,61.0
2017,4,MIA,64.67307692307692,72.2,60.0,53.8,48.1,54.135,59.24038461538461,49.6,63.82297297297297,66.85481927710843,57.270454545454534,79.88579545454546,62.03020833333334,62.2189189189189,56.29591836734695,81.4,60.0,60.0
2017,4,MIN,80.5,58.1,72.0,59.4,58.3,66.49529411764706,52.35079365079365,69.4,63.721212121212126,81.11898734177215,73.20247933884298,60.57421383647798,59.980104712041886,64.91489361702128,65.35319148936169,63.9,60.0,60.2
2017,4,NE,66.0,71.9,54.5,67.6,61.6,68.34146341463415,67.22197802197802,83.8,58.86158192090395,63.66981132075472,66.65042735042735,63.68967741935485,57.115432098765424,58.98300653594771,59.76942446043166,59.9,60.0,60.7
2017,4,NO,67.45533980582525,50.4,38.3,60.4,58.1,53.51770833333333,51.63846153846154,71.3,62.949999999999996,62.966379310344834,68.40229885057471,56.931531531531526,78.15961538461538,65.64901960784313,59.237158469945385,64.2,60.0,60.5
