YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2012,1,ARI,64.5,35.5,51.9,47.1,39.6,63.7037037037037,54.587500000000006,45.751612903225805,67.35286624203823,71.81052631578946,75.13703703703703,62.142192691029884,64.94950980392156,63.300000000000004,0.0,0.0,0.0,0.0
2012,1,ATL,70.1,73.7,67.6,78.0,63.901785714285715,72.94925373134329,60.53857142857142,84.4,75.36788321167884,66.24710144927536,49.12753623188406,76.5979865771812,58.316326530612244,70.15,0.0,0.0,0.0,0.0
2012,1,BAL,65.64545454545454,76.2290322580645,66.4,71.1,74.21147540983605,65.92222222222223,79.76341463414634,69.3655737704918,68.12836879432625,63.04206349206349,63.990566037735846,65.8714814814815,64.97292817679558,86.72571428571428,0.0,0.0,0.0,0.0
2012,1,BUF,54.0,68.79629629629629,63.3,54.4,64.34516129032258,73.91095890410959,76.1955223880597,34.3,66.2626582278481,65.27076923076923,72.02121212121213,71.95317919075144,39.48133333333334,64.13846153846154,0.0,0.0,0.0,0.0
2012,1,CAR,40.8,60.7,54.4,64.5,41.4,64.22666666666666,60.58490566037736,68.2,73.16350364963503,65.72876712328767,59.88898305084746,58.40172413793103,57.031292517006804,47.8,0.0,0.0,0.0,0.0
2012,1,CHI,66.5,83.2871794871795,64.6,69.0,67.1,69.0798245614035,72.63861386138613,71.4,75.82944785276072,67.4558620689655,56.157142857142865,47.1275641025641,71.11264367816092,63.550000000000004,0.0,0.0,0.0,0.0
2012,1,CIN,88.9,74.8,65.6,65.54473684210525,53.9,57.716,59.22045454545455,43.35,66.56077348066299,61.271929824561404,58.10000000000001,57.31190476190477,54.11447368421054,58.474782608695655,0.0,0.0,0.0,0.0
2012,1,CLE,55.7,59.5,70.0,44.2,58.6,56.524137931034474,51.682500000000005,28.8,57.387425149700604,58.91058201058201,65.3374331550802,82.64977168949771,72.5650406504065,69.87938144329898,0.0,0.0,0.0,0.0
2012,1,DAL,72.3,50.02698412698413,58.193442622950826,49.9,62.0,56.01686746987952,65.37058823529412,80.7,73.88740740740741,68.0504424778761,70.7,70.55101010101009,55.17857142857143,51.475,0.0,0.0,0.0,0.0
2012,1,DEN,74.5,76.7,77.7,70.05333333333334,78.7,63.495918367346945,51.6,87.9,74.23492063492064,54.10579710144928,66.49368421052633,67.58385650224216,71.02966507177034,73.30625,0.0,0.0,0.0,0.0
2012,1,DET,80.5,67.9,71.6,72.80882352941177,75.4,67.8542372881356,67.13793103448278,69.4,71.75696202531645,59.99909090909092,74.68318584070798,62.006493506493506,60.71503759398497,56.11379310344827,0.0,0.0,0.0,0.0
2012,1,GB,47.7,70.8,62.7,51.5,60.6,56.967948717948715,52.40526315789474,66.5,64.62499999999999,54.873770491803285,50.5,51.06141732283465,55.19197080291971,52.85403726708075,0.0,0.0,0.0,0.0
2012,1,HOU,59.8,70.54714285714286,69.4,44.2,56.0,70.409900990099,59.127272727272725,90.2,74.3327868852459,79.57627118644068,58.65526315789474,67.36926605504587,70.70384615384614,58.94342105263158,0.0,0.0,0.0,0.0
2012,1,IND,76.3,67.3,78.7,61.11060606060606,80.2,64.54105263157895,57.70862068965517,51.4,69.17683615819209,49.458503401360545,57.96666666666666,59.98621794871795,46.5345029239766,47.590789473684204,0.0,0.0,0.0,0.0
2012,1,JAC,68.22222222222223,84.0,55.6,41.46419753086419,61.3,80.03030303030303,65.73162393162393,77.7,56.863809523809515,71.93529411764705,62.99576271186441,58.06535947712417,52.91021897810219,60.120491803278696,0.0,0.0,0.0,0.0
2012,1,KC,82.9,72.6,72.8,67.3,63.8,76.8935064935065,60.192207792207796,70.3,67.19528795811519,55.44705882352941,58.27647058823529,62.12746113989638,56.41897810218978,61.7546762589928,0.0,0.0,0.0,0.0
2012,1,OAK,63.8,82.6,54.3,52.7,59.3,65.39871794871796,54.87372881355932,68.8,60.545731707317074,64.02280701754387,59.529090909090904,78.65714285714286,59.71249999999999,58.88421052631579,0.0,0.0,0.0,0.0
2012,1,SD,51.0,66.6,57.1,64.7,56.1,58.90989010989012,59.15925925925926,81.7,66.23240740740741,61.682399999999994,65.89166666666667,62.90912280701754,62.98220858895706,72.29811320754717,0.0,0.0,0.0,0.0
2012,1,STL,48.21612903225807,64.6157894736842,55.8,56.8,73.7,70.36567164179104,62.85443037974684,75.3,73.50719424460432,58.16079545454545,41.9,59.43267973856209,73.64825870646766,48.050000000000004,0.0,0.0,0.0,0.0
2012,1,MIA,43.8,72.1,72.9,55.9,61.6,63.323214285714286,52.43333333333334,43.8,60.27039473684209,69.44930555555555,67.9904411764706,66.3030303030303,48.05874125874126,74.0,0.0,0.0,0.0,0.0
2012,1,MIN,50.5,62.1,73.3,66.3,89.2,61.28051948051947,76.73522727272729,58.7,73.68461538461538,61.54494382022472,55.58873239436619,65.896,66.36858638743456,57.11392405063291,0.0,0.0,0.0,0.0
2012,1,NE,61.5,63.7,65.3,59.34722222222222,49.82173913043478,80.025,69.10461538461537,88.5,62.80887096774194,76.79927007299271,72.0162393162393,74.64685314685315,66.66315789473684,62.483673469387746,0.0,0.0,0.0,0.0
2012,1,NO,71.7,73.3,62.0,61.3,72.1,68.51818181818182,56.583333333333336,65.5,58.121978021978016,69.50242424242423,67.52463768115942,59.015053763440854,51.69032258064516,42.0,0.0,0.0,0.0,0.0
2012,1,NYG,51.0,61.6,66.0,44.0,68.0,82.60606060606062,60.019718309859165,85.1,59.71052631578947,65.68872180451127,58.91792452830188,61.319631901840495,49.26462585034013,55.85,0.0,0.0,0.0,0.0
2012,1,NYJ,50.7,54.3,74.1,65.91071428571429,57.6,68.94874999999999,54.31473684210526,72.09411764705882,75.73228346456693,63.705737704918036,66.5,61.81906976744185,83.94399999999999,51.6,0.0,0.0,0.0,0.0
2012,1,PHI,60.6,70.4,79.1,60.9,53.8,65.39180327868851,72.82380952380953,35.6,66.29794238683128,72.83833333333334,69.77580645161291,71.10740740740742,81.28941176470589,80.9,0.0,0.0,0.0,0.0
2012,1,PIT,44.8,56.6,62.5,58.504000000000005,50.50666666666667,70.76477272727273,63.742528735632185,56.6,61.2805,51.86785714285715,54.32750000000001,71.1405172413793,38.27246376811595,50.35,0.0,0.0,0.0,0.0
2012,1,SF,74.3,67.0,70.6,71.0,79.27682926829269,66.70206185567011,69.4188679245283,65.8030303030303,70.5936936936937,62.7,33.3125,67.12036199095023,62.817886178861784,55.84087591240876,0.0,0.0,0.0,0.0
2012,1,SEA,67.4,49.90394736842105,58.0,57.6,34.4,63.66702127659574,55.17777777777778,47.2,59.50153061224489,81.62258064516128,81.52499999999999,75.11538461538461,61.32582781456954,59.6351145038168,0.0,0.0,0.0,0.0
2012,1,TB,67.9,66.01492537313433,65.2,61.5,68.0,70.17073170731706,67.87735849056604,82.4,71.06814814814815,60.02,78.81022727272727,59.417857142857144,67.1102189781022,58.349557522123895,0.0,0.0,0.0,0.0
2012,1,TEN,54.8,56.6,62.6,65.6,45.96153846153846,64.00379746835443,57.995000000000005,63.33076923076923,61.05903614457832,59.46194029850746,67.95,54.34507042253521,57.23541666666667,45.331914893617025,0.0,0.0,0.0,0.0
2012,1,WAS,64.3,69.27466666666668,74.2,52.6,59.7,63.022330097087384,70.88936170212766,79.7,65.57865168539325,53.466165413533844,55.5,68.42500000000001,70.27754010695188,53.349999999999994,0.0,0.0,0.0,0.0
2012,2,ARI,58.6,50.6,56.9,80.8,54.2,65.49883720930232,55.73132530120482,48.8,57.4527027027027,63.52565789473684,64.92999999999999,60.971875,66.06638655462184,58.85,0.0,0.0,0.0,0.0
2012,2,ATL,47.3,58.2,54.5,51.7,58.825333333333326,67.42941176470588,49.97291666666666,87.4,67.21986301369863,58.87191780821917,61.18082191780822,69.44897959183673,67.36513761467889,86.05,0.0,0.0,0.0,0.0
2012,2,BAL,48.0,60.40416666666666,68.2,60.5,74.6,68.75555555555556,67.73882352941176,51.4,62.33353293413174,67.7543046357616,61.175362318840584,66.18892617449664,64.50625000000001,59.23962264150943,0.0,0.0,0.0,0.0
