YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2009,1,ARI,29.9,54.0,61.5,60.6,76.9,62.31818181818182,62.06829268292683,57.8,56.60545454545455,72.20243902439024,65.4457627118644,78.05535714285713,70.76410256410256,57.172955974842765,0.0,0.0,0.0,0.0
2009,1,ATL,44.3,49.2,69.6,61.9,62.6,68.15684210526317,63.35643564356435,63.1,66.8093525179856,65.72881355932202,61.90677966101696,84.26312056737588,60.153246753246755,46.9,0.0,0.0,0.0,0.0
2009,1,BAL,73.7,73.4,74.4,78.7,68.1,75.00625000000001,59.374522292993625,70.8,65.02239583333333,78.07052631578948,69.64,63.86044776119404,72.36440677966101,64.6191489361702,0.0,0.0,0.0,0.0
2009,1,BUF,84.4,34.3,76.2,76.9,87.2,70.03376623376624,58.84528301886793,79.9,58.232592592592596,66.4718954248366,54.3698224852071,54.70864864864866,65.77073170731707,56.93452380952381,0.0,0.0,0.0,0.0
2009,1,CAR,60.3,80.4,48.0,68.6,49.3,51.50841121495327,61.234042553191486,34.97605633802817,59.32532467532468,55.54415584415585,65.83396226415094,68.5753164556962,70.89221556886227,62.0,0.0,0.0,0.0,0.0
2009,1,CHI,45.205555555555556,55.5,68.7,66.2,60.6,51.67090909090909,48.43296703296703,57.0,72.28954248366013,72.48639999999999,59.48834951456311,62.65138888888888,56.987500000000004,44.92909090909092,0.0,0.0,0.0,0.0
2009,1,CIN,62.26666666666667,82.5,57.5,56.2,59.3,68.9157894736842,63.89113924050633,73.9,63.07312499999999,54.36991869918699,53.30210526315789,53.63880597014926,73.00619469026549,74.27209302325582,0.0,0.0,0.0,0.0
2009,1,CLE,60.0,80.1,61.0,65.7,62.9,69.29726027397261,60.870000000000005,50.1,55.54011299435029,50.721212121212126,74.86935483870967,52.70436507936508,65.16417910447761,61.46097560975609,0.0,0.0,0.0,0.0
2009,1,DAL,88.8,67.9,56.9,68.7,65.9,76.56896551724138,58.97142857142857,76.9,71.573786407767,58.4751724137931,60.436764705882354,65.86372881355933,60.31818181818182,56.705921052631574,0.0,0.0,0.0,0.0
2009,1,DEN,55.7,73.4,63.8,78.8,78.2,73.15352112676055,57.23384615384615,71.4,55.647761194029854,58.4390977443609,63.0,59.85446808510636,69.63144654088052,52.55905511811024,0.0,0.0,0.0,0.0
